second,Volt,Volt.1
-0.00400865,-4.756281503,0.361809053
-0.00400365,-4.816583012,0.474874381
-0.00399865,-4.703517683,0.422110561
-0.00399365,-4.703517683,0.361809053
-0.00398865,-4.635678486,0.422110561
-0.00398365,-4.703517683,0.595477399
-0.00397865,-4.703517683,0.542713579
-0.00397365,-4.695979994,0.48241207
-0.00396865,-4.522613157,0.603015088
-0.00396365,-4.349246319,0.603015088
-0.00395865,-4.582914665,0.542713579
-0.00395365,-4.462311648,0.48241207
-0.00394865,-4.402010139,0.603015088
-0.00394365,-4.34170863,0.603015088
-0.00393865,-4.469849336,0.655778908
-0.00393365,-4.34170863,0.723618105
-0.00392865,-4.402010139,0.776381925
-0.00392365,-4.34170863,0.836683434
-0.00391865,-4.281407122,0.851758811
-0.00391365,-4.221105613,0.844221123
-0.00390865,-4.221105613,0.844221123
-0.00390365,-4.108040284,0.844221123
-0.00389865,-4.221105613,0.896984943
-0.00389365,-4.221105613,0.96482414
-0.00388865,-4.160804104,0.96482414
-0.00388365,-4.100502595,0.96482414
-0.00387865,-4.100502595,1.085427158
-0.00387365,-4.092964907,0.96482414
-0.00386865,-3.979899578,1.085427158
-0.00386365,-3.979899578,1.077889469
-0.00385865,-3.979899578,1.206030175
-0.00385365,-3.979899578,1.085427158
-0.00384865,-3.91206038,1.085427158
-0.00384365,-3.972361889,1.077889469
-0.00383865,-3.979899578,1.138190978
-0.00383365,-3.738693543,1.319095504
-0.00382865,-3.85929656,1.138190978
-0.00382365,-3.85929656,1.198492486
-0.00381865,-3.738693543,1.145728666
-0.00381365,-3.738693543,1.432160833
-0.00380865,-3.738693543,1.326633193
-0.00380365,-3.738693543,1.326633193
-0.00379865,-3.738693543,1.326633193
-0.00379365,-3.618090525,1.319095504
-0.00378865,-3.618090525,1.44723621
-0.00378365,-3.497487508,1.439698522
-0.00377865,-3.618090525,1.44723621
-0.00377365,-3.618090525,1.213567864
-0.00376865,-3.550251328,1.379397013
-0.00376365,-3.618090525,1.55276385
-0.00375865,-3.437185999,1.379397013
-0.00375365,-3.497487508,1.44723621
-0.00374865,-3.437185999,1.50000003
-0.00374365,-3.37688449,1.44723621
-0.00373865,-3.316582981,1.50000003
-0.00373365,-3.263819161,1.44723621
-0.00372865,-3.37688449,1.507537719
-0.00372365,-3.256281473,1.680904557
-0.00371865,-3.256281473,1.567839228
-0.00371365,-3.369346802,1.567839228
-0.00370865,-3.256281473,1.628140736
-0.00370365,-3.022613126,1.567839228
-0.00369865,-3.135678455,1.567839228
-0.00369365,-3.135678455,1.688442245
-0.00368865,-3.135678455,1.628140736
-0.00368365,-3.135678455,1.801507574
-0.00367865,-3.015075438,1.688442245
-0.00367365,-3.128140767,1.801507574
-0.00366865,-3.015075438,1.748743754
-0.00366365,-2.902010109,1.688442245
-0.00365865,-2.954773929,1.756281442
-0.00365365,-2.89447242,1.809045263
-0.00364865,-2.94723624,1.809045263
-0.00364365,-2.886934732,1.688442245
-0.00363865,-2.954773929,1.869346771
-0.00363365,-2.886934732,1.809045263
-0.00362865,-2.713567894,1.809045263
-0.00362365,-2.653266385,1.809045263
-0.00361865,-2.834170911,1.92964828
-0.00361365,-2.653266385,1.92964828
-0.00360865,-2.706030205,1.92964828
-0.00360365,-2.766331714,1.922110592
-0.00359865,-2.653266385,1.92964828
-0.00359365,-2.532663368,1.809045263
-0.00358865,-2.517587991,1.92964828
-0.00358365,-2.419598039,1.92964828
-0.00357865,-2.532663368,1.92964828
-0.00357365,-2.532663368,1.92964828
-0.00356865,-2.532663368,2.050251298
-0.00356365,-2.41206035,2.050251298
-0.00355865,-2.419598039,2.110552806
-0.00355365,-2.532663368,2.155778938
-0.00354865,-2.41206035,2.050251298
-0.00354365,-2.291457333,2.050251298
-0.00353865,-2.351758841,2.155778938
-0.00353365,-2.283919644,2.050251298
-0.00352865,-2.170854315,2.103015118
-0.00352365,-2.291457333,2.057788986
-0.00351865,-2.170854315,2.110552806
-0.00351365,-2.170854315,2.050251298
-0.00350865,-2.291457333,2.103015118
-0.00350365,-2.163316627,2.050251298
-0.00349865,-2.103015118,2.170854315
-0.00349365,-2.170854315,2.050251298
-0.00348865,-2.050251298,2.170854315
-0.00348365,-1.92964828,2.050251298
-0.00347865,-2.050251298,2.155778938
-0.00347365,-1.92964828,2.050251298
-0.00346865,-1.989949789,2.291457333
-0.00346365,-1.816582951,2.170854315
-0.00345865,-1.869346771,2.223618135
-0.00345365,-1.809045263,2.404522662
-0.00344865,-1.816582951,2.231155824
-0.00344365,-1.801507574,2.283919644
-0.00343865,-1.869346771,2.291457333
-0.00343365,-1.809045263,2.283919644
-0.00342865,-1.809045263,2.291457333
-0.00342365,-1.688442245,2.291457333
-0.00341865,-1.809045263,2.351758841
-0.00341365,-1.801507574,2.283919644
-0.00340865,-1.620603048,2.291457333
-0.00340365,-1.673366868,2.170854315
-0.00339865,-1.620603048,2.291457333
-0.00339365,-1.567839228,2.291457333
-0.00338865,-1.50000003,2.351758841
-0.00338365,-1.44723621,2.291457333
-0.00337865,-1.50000003,2.344221153
-0.00337365,-1.44723621,2.41206035
-0.00336865,-1.386934701,2.291457333
-0.00336365,-1.432160833,2.41206035
-0.00335865,-1.386934701,2.41206035
-0.00335365,-1.326633193,2.178392004
-0.00334865,-1.386934701,2.41206035
-0.00334365,-1.326633193,2.404522662
-0.00333865,-1.326633193,2.35929653
-0.00333365,-1.206030175,2.41206035
-0.00332865,-1.258793995,2.41206035
-0.00332365,-1.206030175,2.41206035
-0.00331865,-1.145728666,2.585427188
-0.00331365,-1.206030175,2.41206035
-0.00330865,-1.085427158,2.41206035
-0.00330365,-1.198492486,2.41206035
-0.00329865,-1.085427158,2.351758841
-0.00329365,-1.085427158,2.291457333
-0.00328865,-1.025125649,2.46482417
-0.00328365,-1.077889469,2.41206035
-0.00327865,-1.01758796,2.472361859
-0.00327365,-0.96482414,2.532663368
-0.00326865,-0.96482414,2.344221153
-0.00326365,-0.723618105,2.404522662
-0.00325865,-0.851758811,2.46482417
-0.00325365,-0.844221123,2.532663368
-0.00324865,-0.783919614,2.517587991
-0.00324365,-0.836683434,2.525125679
-0.00323865,-0.776381925,2.472361859
-0.00323365,-0.844221123,2.41206035
-0.00322865,-0.53517589,2.46482417
-0.00322365,-0.603015088,2.532663368
-0.00321865,-0.655778908,2.41206035
-0.00321365,-0.723618105,2.532663368
-0.00320865,-0.603015088,2.41206035
-0.00320365,-0.603015088,2.41206035
-0.00319865,-0.603015088,2.532663368
-0.00319365,-0.603015088,2.532663368
-0.00318865,-0.603015088,2.41206035
-0.00318365,-0.595477399,2.41206035
-0.00317865,-0.422110561,2.532663368
-0.00317365,-0.361809053,2.525125679
-0.00316865,-0.48241207,2.472361859
-0.00316365,-0.361809053,2.645728697
-0.00315865,-0.361809053,2.540201056
-0.00315365,-0.241206035,2.525125679
-0.00314865,-0.301507544,2.46482417
-0.00314365,-0.241206035,2.41206035
-0.00313865,-0.241206035,2.532663368
-0.00313365,-0.007537689,2.41206035
-0.00312865,-0.301507544,2.41206035
-0.00312365,-0.120603018,2.532663368
-0.00311865,-0.060301509,2.41206035
-0.00311365,-0.120603018,2.41206035
-0.00310865,0.0,2.41206035
-0.00310365,0.0,2.525125679
-0.00309865,-0.05276382,2.472361859
-0.00309365,0.0,2.525125679
-0.00308865,0.060301509,2.46482417
-0.00308365,0.113065329,2.41206035
-0.00307865,0.0,2.472361859
-0.00307365,0.120603018,2.41206035
-0.00306865,0.060301509,2.344221153
-0.00306365,0.241206035,2.525125679
-0.00305865,0.120603018,2.41206035
-0.00305365,0.241206035,2.291457333
-0.00304865,0.293969855,2.35929653
-0.00304365,0.241206035,2.41206035
-0.00303865,0.301507544,2.540201056
-0.00303365,0.354271364,2.525125679
-0.00302865,0.361809053,2.41206035
-0.00302365,0.474874381,2.291457333
-0.00301865,0.361809053,2.344221153
-0.00301365,0.58793971,2.404522662
-0.00300865,0.293969855,2.41206035
-0.00300365,0.48241207,2.41206035
-0.00299865,0.48241207,2.41206035
-0.00299365,0.603015088,2.41206035
-0.00298865,0.48241207,2.41206035
-0.00298365,0.603015088,2.41206035
-0.00297865,0.603015088,2.351758841
-0.00297365,0.603015088,2.291457333
-0.00296865,0.542713579,2.351758841
-0.00296365,0.603015088,2.291457333
-0.00295865,0.723618105,2.41206035
-0.00295365,0.716080416,2.291457333
-0.00294865,0.723618105,2.41206035
-0.00294365,0.723618105,2.404522662
-0.00293865,0.844221123,2.344221153
-0.00293365,0.844221123,2.404522662
-0.00292865,0.776381925,2.231155824
-0.00292365,0.844221123,2.291457333
-0.00291865,0.96482414,2.291457333
-0.00291365,0.844221123,2.291457333
-0.00290865,0.96482414,2.231155824
-0.00290365,0.96482414,2.291457333
-0.00289865,0.844221123,2.223618135
-0.00289365,0.96482414,2.291457333
-0.00288865,0.96482414,2.291457333
-0.00288365,1.085427158,2.283919644
-0.00287865,1.145728666,2.170854315
-0.00287365,1.085427158,2.170854315
-0.00286865,1.085427158,2.231155824
-0.00286365,1.198492486,2.291457333
-0.00285865,1.206030175,2.103015118
-0.00285365,1.319095504,2.163316627
-0.00284865,1.326633193,2.223618135
-0.00284365,1.326633193,2.170854315
-0.00283865,1.311557815,2.231155824
-0.00283365,1.206030175,2.170854315
-0.00282865,1.386934701,2.103015118
-0.00282365,1.439698522,2.170854315
-0.00281865,1.44723621,2.170854315
-0.00281365,1.44723621,2.050251298
-0.00280865,1.44723621,2.103015118
-0.00280365,1.44723621,2.050251298
-0.00279865,1.50000003,2.155778938
-0.00279365,1.44723621,2.050251298
-0.00278865,1.507537719,1.989949789
-0.00278365,1.680904557,2.050251298
-0.00277865,1.628140736,2.050251298
-0.00277365,1.680904557,2.042713609
-0.00276865,1.688442245,1.92964828
-0.00276365,1.688442245,2.042713609
-0.00275865,1.628140736,1.989949789
-0.00275365,1.809045263,1.92964828
-0.00274865,1.688442245,1.9824121
-0.00274365,1.801507574,1.92964828
-0.00273865,1.861809083,2.050251298
-0.00273365,1.922110592,1.92964828
-0.00272865,1.869346771,1.989949789
-0.00272365,1.809045263,1.92964828
-0.00271865,1.809045263,1.861809083
-0.00271365,2.042713609,1.92964828
-0.00270865,2.050251298,1.92964828
-0.00270365,1.92964828,1.809045263
-0.00269865,1.989949789,1.809045263
-0.00269365,2.042713609,1.809045263
-0.00268865,2.057788986,1.809045263
-0.00268365,2.170854315,1.801507574
-0.00267865,2.103015118,1.809045263
-0.00267365,2.170854315,1.809045263
-0.00266865,2.231155824,1.688442245
-0.00266365,2.283919644,1.809045263
-0.00265865,2.170854315,1.688442245
-0.00265365,2.291457333,1.809045263
-0.00264865,2.351758841,1.688442245
-0.00264365,2.41206035,1.688442245
-0.00263865,2.351758841,1.620603048
-0.00263365,2.41206035,1.680904557
-0.00262865,2.41206035,1.628140736
-0.00262365,2.41206035,1.680904557
-0.00261865,2.532663368,1.567839228
-0.00261365,2.525125679,1.567839228
-0.00260865,2.532663368,1.628140736
-0.00260365,2.532663368,1.567839228
-0.00259865,2.653266385,1.567839228
-0.00259365,2.645728697,1.334170881
-0.00258865,2.653266385,1.567839228
-0.00258365,2.653266385,1.44723621
-0.00257865,2.706030205,1.567839228
-0.00257365,2.653266385,1.560301539
-0.00256865,2.713567894,1.567839228
-0.00256365,2.773869403,1.44723621
-0.00255865,2.706030205,1.386934701
-0.00255365,2.653266385,1.44723621
-0.00254865,2.826633223,1.266331684
-0.00254365,2.89447242,1.326633193
-0.00253865,2.89447242,1.258793995
-0.00253365,2.89447242,1.326633193
-0.00252865,2.94723624,1.326633193
-0.00252365,3.015075438,1.319095504
-0.00251865,3.015075438,1.266331684
-0.00251365,3.015075438,1.326633193
-0.00250865,3.015075438,1.206030175
-0.00250365,3.015075438,1.085427158
-0.00249865,3.015075438,1.145728666
-0.00249365,3.015075438,1.311557815
-0.00248865,3.135678455,1.085427158
-0.00248365,3.248743784,1.085427158
-0.00247865,3.256281473,1.01758796
-0.00247365,3.256281473,1.198492486
-0.00246865,3.256281473,1.085427158
-0.00246365,3.256281473,1.077889469
-0.00245865,3.256281473,1.01758796
-0.00245365,3.369346802,0.96482414
-0.00244865,3.437185999,0.972361829
-0.00244365,3.37688449,0.96482414
-0.00243865,3.37688449,0.96482414
-0.00243365,3.489949819,0.844221123
-0.00242865,3.42964831,0.896984943
-0.00242365,3.497487508,0.836683434
-0.00241865,3.550251328,0.904522631
-0.00241365,3.497487508,0.723618105
-0.00240865,3.497487508,0.91206032
-0.00240365,3.618090525,0.844221123
-0.00239865,3.603015148,0.723618105
-0.00239365,3.618090525,0.836683434
-0.00238865,3.618090525,0.723618105
-0.00238365,3.731155854,0.603015088
-0.00237865,3.678392034,0.723618105
-0.00237365,3.738693543,0.716080416
-0.00236865,3.738693543,0.603015088
-0.00236365,3.851758872,0.716080416
-0.00235865,3.798995052,0.655778908
-0.00235365,3.738693543,0.489949759
-0.00234865,3.85929656,0.603015088
-0.00234365,3.85929656,0.48241207
-0.00233865,3.91206038,0.48241207
-0.00233365,3.979899578,0.474874381
-0.00232865,4.040201087,0.422110561
-0.00232365,3.972361889,0.595477399
-0.00231865,4.100502595,0.361809053
-0.00231365,4.092964907,0.48241207
-0.00230865,4.153266415,0.422110561
-0.00230365,4.213567924,0.241206035
-0.00229865,4.100502595,0.301507544
-0.00229365,4.100502595,0.241206035
-0.00228865,4.266331744,0.180904526
-0.00228365,4.221105613,0.233668346
-0.00227865,4.281407122,0.180904526
-0.00227365,4.221105613,0.241206035
-0.00226865,4.273869433,0.241206035
-0.00226365,4.221105613,0.113065329
-0.00225865,4.273869433,0.060301509
-0.00225365,4.34170863,0.120603018
-0.00224865,4.326633253,0.060301509
-0.00224365,4.228643301,0.120603018
-0.00223865,4.462311648,0.0
-0.00223365,4.462311648,0.0
-0.00222865,4.522613157,0.007537689
-0.00222365,4.582914665,-0.120603018
-0.00221865,4.515075468,-0.05276382
-0.00221365,4.695979994,0.0
-0.00220865,4.582914665,-0.120603018
-0.00220365,4.582914665,-0.233668346
-0.00219865,4.703517683,-0.120603018
-0.00219365,4.703517683,-0.120603018
-0.00218865,4.711055371,-0.301507544
-0.00218365,4.703517683,-0.241206035
-0.00217865,4.763819192,-0.301507544
-0.00217365,4.703517683,-0.354271364
-0.00216865,4.8241207,-0.301507544
-0.00216365,4.8241207,-0.361809053
-0.00215865,4.884422209,-0.301507544
-0.00215365,4.937186029,-0.241206035
-0.00214865,4.884422209,-0.542713579
-0.00214365,4.703517683,-0.48241207
-0.00213865,4.763819192,-0.53517589
-0.00213365,4.703517683,-0.48241207
-0.00212865,4.703517683,-0.542713579
-0.00212365,4.695979994,-0.603015088
-0.00211865,4.703517683,-0.663316596
-0.00211365,4.582914665,-0.603015088
-0.00210865,4.582914665,-0.708542728
-0.00210365,4.582914665,-0.603015088
-0.00209865,4.462311648,-0.663316596
-0.00209365,4.567839288,-0.723618105
-0.00208865,4.402010139,-0.776381925
-0.00208365,4.462311648,-0.844221123
-0.00207865,4.34170863,-0.776381925
-0.00207365,4.34170863,-0.836683434
-0.00206865,4.273869433,-0.904522631
-0.00206365,4.221105613,-0.949748763
-0.00205865,4.281407122,-0.896984943
-0.00205365,4.334170942,-0.957286451
-0.00204865,4.221105613,-0.96482414
-0.00204365,4.221105613,-0.851758811
-0.00203865,4.100502595,-0.96482414
-0.00203365,4.100502595,-0.96482414
-0.00202865,4.100502595,-0.96482414
-0.00202365,4.100502595,-0.972361829
-0.00201865,4.085427218,-1.138190978
-0.00201365,4.100502595,-1.206030175
-0.00200865,3.979899578,-1.145728666
-0.00200365,3.85929656,-1.319095504
-0.00199865,3.979899578,-1.326633193
-0.00199365,3.972361889,-1.206030175
-0.00198865,3.979899578,-1.258793995
-0.00198365,3.85929656,-1.206030175
-0.00197865,3.919598069,-1.266331684
-0.00197365,3.85929656,-1.326633193
-0.00196865,3.85929656,-1.386934701
-0.00196365,3.851758872,-1.326633193
-0.00195865,3.678392034,-1.326633193
-0.00195365,3.618090525,-1.432160833
-0.00194865,3.678392034,-1.44723621
-0.00194365,3.738693543,-1.567839228
-0.00193865,3.678392034,-1.507537719
-0.00193365,3.618090525,-1.44723621
-0.00192865,3.603015148,-1.567839228
-0.00192365,3.618090525,-1.567839228
-0.00191865,3.505025196,-1.50000003
-0.00191365,3.618090525,-1.567839228
-0.00190865,3.42964831,-1.620603048
-0.00190365,3.37688449,-1.575376916
-0.00189865,3.437185999,-1.620603048
-0.00189365,3.482412131,-1.680904557
-0.00188865,3.437185999,-1.628140736
-0.00188365,3.37688449,-1.688442245
-0.00187865,3.309045293,-1.809045263
-0.00187365,3.489949819,-1.809045263
-0.00186865,3.316582981,-1.809045263
-0.00186365,3.369346802,-1.575376916
-0.00185865,3.188442275,-1.688442245
-0.00185365,3.256281473,-1.922110592
-0.00184865,3.188442275,-1.809045263
-0.00184365,3.135678455,-1.92964828
-0.00183865,3.195979964,-1.861809083
-0.00183365,3.135678455,-1.809045263
-0.00182865,3.075376946,-1.92964828
-0.00182365,3.015075438,-1.92964828
-0.00181865,3.067839258,-1.92964828
-0.00181365,3.015075438,-2.042713609
-0.00180865,2.954773929,-1.9824121
-0.00180365,2.89447242,-1.809045263
-0.00179865,2.94723624,-1.9824121
-0.00179365,2.89447242,-2.050251298
-0.00178865,3.015075438,-1.989949789
-0.00178365,2.773869403,-2.042713609
-0.00177865,2.834170911,-2.03517592
-0.00177365,2.773869403,-2.050251298
-0.00176865,2.834170911,-1.989949789
-0.00176365,2.773869403,-2.050251298
-0.00175865,2.706030205,-2.103015118
-0.00175365,2.653266385,-2.170854315
-0.00174865,2.638191008,-1.989949789
-0.00174365,2.653266385,-2.170854315
-0.00173865,2.585427188,-2.170854315
-0.00173365,2.532663368,-2.283919644
-0.00172865,2.532663368,-2.170854315
-0.00172365,2.532663368,-2.291457333
-0.00171865,2.472361859,-2.178392004
-0.00171365,2.532663368,-2.276381955
-0.00170865,2.46482417,-2.170854315
-0.00170365,2.41206035,-2.170854315
-0.00169865,2.41206035,-2.170854315
-0.00169365,2.404522662,-2.283919644
-0.00168865,2.41206035,-2.170854315
-0.00168365,2.291457333,-2.291457333
-0.00167865,2.344221153,-2.223618135
-0.00167365,2.291457333,-2.396984973
-0.00166865,2.231155824,-2.344221153
-0.00166365,2.283919644,-2.291457333
-0.00165865,2.231155824,-2.351758841
-0.00165365,2.170854315,-2.170854315
-0.00164865,2.110552806,-2.291457333
-0.00164365,2.163316627,-2.404522662
-0.00163865,2.170854315,-2.344221153
-0.00163365,2.050251298,-2.291457333
-0.00162865,2.050251298,-2.291457333
-0.00162365,2.050251298,-2.291457333
-0.00161865,2.050251298,-2.351758841
-0.00161365,1.92964828,-2.517587991
-0.00160865,1.914572903,-2.41206035
-0.00160365,1.922110592,-2.404522662
-0.00159865,1.861809083,-2.351758841
-0.00159365,1.809045263,-2.396984973
-0.00158865,1.861809083,-2.344221153
-0.00158365,1.688442245,-2.41206035
-0.00157865,1.809045263,-2.344221153
-0.00157365,1.575376916,-2.404522662
-0.00156865,1.673366868,-2.344221153
-0.00156365,1.688442245,-2.517587991
-0.00155865,1.620603048,-2.41206035
-0.00155365,1.567839228,-2.41206035
-0.00154865,1.688442245,-2.41206035
-0.00154365,1.688442245,-2.41206035
-0.00153865,1.507537719,-2.46482417
-0.00153365,1.44723621,-2.41206035
-0.00152865,1.432160833,-2.472361859
-0.00152365,1.560301539,-2.41206035
-0.00151865,1.44723621,-2.41206035
-0.00151365,1.44723621,-2.41206035
-0.00150865,1.326633193,-2.46482417
-0.00150365,1.439698522,-2.532663368
-0.00149865,1.326633193,-2.46482417
-0.00149365,1.326633193,-2.41206035
-0.00148865,1.266331684,-2.532663368
-0.00148365,1.326633193,-2.525125679
-0.00147865,1.326633193,-2.532663368
-0.00147365,1.198492486,-2.638191008
-0.00146865,1.266331684,-2.517587991
-0.00146365,1.085427158,-2.532663368
-0.00145865,1.138190978,-2.532663368
-0.00145365,1.085427158,-2.532663368
-0.00144865,1.138190978,-2.472361859
-0.00144365,1.085427158,-2.532663368
-0.00143865,0.96482414,-2.653266385
-0.00143365,1.077889469,-2.532663368
-0.00142865,0.96482414,-2.592964876
-0.00142365,1.077889469,-2.525125679
-0.00141865,0.96482414,-2.532663368
-0.00141365,0.96482414,-2.645728697
-0.00140865,0.904522631,-2.585427188
-0.00140365,0.844221123,-2.645728697
-0.00139865,0.844221123,-2.532663368
-0.00139365,0.844221123,-2.766331714
-0.00138865,0.844221123,-2.592964876
-0.00138365,0.829145745,-2.532663368
-0.00137865,0.783919614,-2.592964876
-0.00137365,0.603015088,-2.653266385
-0.00136865,0.723618105,-2.585427188
-0.00136365,0.716080416,-2.653266385
-0.00135865,0.603015088,-2.773869403
-0.00135365,0.603015088,-2.653266385
-0.00134865,0.603015088,-2.653266385
-0.00134365,0.603015088,-2.653266385
-0.00133865,0.48241207,-2.653266385
-0.00133365,0.595477399,-2.653266385
-0.00132865,0.48241207,-2.706030205
-0.00132365,0.48241207,-2.645728697
-0.00131865,0.361809053,-2.706030205
-0.00131365,0.474874381,-2.773869403
-0.00130865,0.422110561,-2.773869403
-0.00130365,0.361809053,-2.773869403
-0.00129865,0.301507544,-2.713567894
-0.00129365,0.241206035,-2.653266385
-0.00128865,0.293969855,-2.773869403
-0.00128365,0.241206035,-2.766331714
-0.00127865,0.241206035,-2.773869403
-0.00127365,0.241206035,-2.653266385
-0.00126865,0.120603018,-2.758794026
-0.00126365,0.120603018,-2.773869403
-0.00125865,0.10552764,-2.773869403
-0.00125365,0.113065329,-2.773869403
-0.00124865,0.060301509,-2.94723624
-0.00124365,0.0,-2.773869403
-0.00123865,0.060301509,-2.89447242
-0.00123365,0.0,-3.000000061
-0.00122865,-0.120603018,-2.879397043
-0.00122365,0.0,-2.773869403
-0.00121865,-0.120603018,-2.89447242
-0.00121365,0.0,-2.886934732
-0.00120865,-0.120603018,-2.773869403
-0.00120365,-0.007537689,-2.773869403
-0.00119865,-0.241206035,-2.89447242
-0.00119365,-0.361809053,-2.773869403
-0.00118865,-0.301507544,-2.89447242
-0.00118365,-0.241206035,-2.773869403
-0.00117865,-0.301507544,-2.89447242
-0.00117365,-0.361809053,-2.773869403
-0.00116865,-0.361809053,-2.834170911
-0.00116365,-0.361809053,-2.89447242
-0.00115865,-0.361809053,-2.954773929
-0.00115365,-0.361809053,-2.773869403
-0.00114865,-0.48241207,-2.706030205
-0.00114365,-0.48241207,-2.773869403
-0.00113865,-0.48241207,-2.834170911
-0.00113365,-0.361809053,-2.773869403
-0.00112865,-0.53517589,-2.713567894
-0.00112365,-0.603015088,-2.773869403
-0.00111865,-0.655778908,-2.834170911
-0.00111365,-0.723618105,-2.653266385
-0.00110865,-0.723618105,-2.834170911
-0.00110365,-0.716080416,-2.879397043
-0.00109865,-0.723618105,-2.773869403
-0.00109365,-0.836683434,-2.660804074
-0.00108865,-0.655778908,-2.773869403
-0.00108365,-0.844221123,-2.766331714
-0.00107865,-0.844221123,-2.773869403
-0.00107365,-0.844221123,-2.773869403
-0.00106865,-0.776381925,-2.781407091
-0.00106365,-0.96482414,-2.766331714
-0.00105865,-0.96482414,-2.653266385
-0.00105365,-0.96482414,-2.773869403
-0.00104865,-0.844221123,-2.713567894
-0.00104365,-0.96482414,-2.766331714
-0.00103865,-0.949748763,-2.706030205
-0.00103365,-0.96482414,-2.766331714
-0.00102865,-1.085427158,-2.653266385
-0.00102365,-1.206030175,-2.653266385
-0.00101865,-1.138190978,-2.706030205
-0.00101365,-0.972361829,-2.645728697
-0.00100865,-1.258793995,-2.706030205
-0.00100365,-1.319095504,-2.653266385
-0.00099865,-1.258793995,-2.660804074
-0.00099365,-1.326633193,-2.653266385
