second,Volt
-0.03245365,0.06244975
-0.03240365,0.02018844
-0.03235365,0.09451005
-0.03230365,0.09013819
-0.03225365,0.05224874
-0.03220365,0.0886809
-0.03215365,0.00998744
-0.03210365,0.00561558
-0.03205365,0.02893216
-0.03200365,0.06536432
-0.03195365,0.07993719
-0.03190365,0.10908291
-0.03185365,0.10908291
-0.03180365,0.02893216
-0.03175365,0.04787688
-0.03170365,0.07993719
-0.03165365,0.01581658
-0.03160365,0.04350502
-0.03155365,0.09451005
-0.03150365,0.02893216
-0.03145365,0.07119347
-0.03140365,0.03476131
-0.03135365,0.04350502
-0.03130365,0.09888191
-0.03125365,0.07993719
-0.03120365,0.01581658
-0.03115365,0.05224874
-0.03110365,0.0886809
-0.03105365,0.06244975
-0.03100365,0.03330402
-0.03095365,0.02893216
-0.03090365,0.05224874
-0.03085365,0.06536432
-0.03080365,0.02893216
-0.03075365,0.08576633
-0.03070365,0.07119347
-0.03065365,0.0566206
-0.03060365,-0.02498744
-0.03055365,0.06244975
-0.03050365,0.04350502
-0.03045365,0.09451005
-0.03040365,0.01581658
-0.03035365,0.03476131
-0.03030365,0.08576633
-0.03025365,0.08576633
-0.03020365,0.04350502
-0.03015365,0.09013819
-0.03010365,-0.03373116
-0.03005365,0.00124372
-0.03000365,0.10325377
-0.02995365,0.10325377
-0.02990365,0.10908291
-0.02985365,0.01144472
-0.02980365,0.02018844
-0.02975365,0.00998744
-0.02970365,0.10325377
-0.02965365,0.08430904
-0.02960365,0.08576633
-0.02955365,-0.02061558
-0.02950365,-0.02498744
-0.02945365,0.07993719
-0.02940365,0.01144472
-0.02935365,0.02893216
-0.02930365,0.07993719
-0.02925365,0.00998744
-0.02920365,0.07993719
-0.02915365,0.02893216
-0.02910365,0.0566206
-0.02905365,0.01581658
-0.02900365,-0.00312814
-0.02895365,0.10762563
-0.02890365,0.06682161
-0.02885365,0.09451005
-0.02880365,0.08576633
-0.02875365,0.04350502
-0.02870365,0.07556533
-0.02865365,0.08576633
-0.02860365,0.01144472
-0.02855365,0.04787688
-0.02850365,0.00561558
-0.02845365,0.07993719
-0.02840365,0.06536432
-0.02835365,0.07119347
-0.02830365,0.04204774
-0.02825365,-0.03518844
-0.02820365,0.05224874
-0.02815365,0.06536432
-0.02810365,0.00998744
-0.02805365,0.06536432
-0.02800365,0.04787688
-0.02795365,0.0245603
-0.02790365,0.08430904
-0.02785365,0.07119347
-0.02780365,0.02018844
-0.02775365,0.04787688
-0.02770365,0.0245603
-0.02765365,0.01144472
-0.02760365,0.00124372
-0.02755365,0.07119347
-0.02750365,0.07119347
-0.02745365,-0.04830402
-0.02740365,0.08576633
-0.02735365,0.0245603
-0.02730365,0.09451005
-0.02725365,0.07556533
-0.02720365,0.0566206
-0.02715365,0.06536432
-0.02710365,0.0245603
-0.02705365,-0.01187186
-0.02700365,0.07119347
-0.02695365,0.08430904
-0.02690365,0.04787688
-0.02685365,0.04350502
-0.02680365,0.0886809
-0.02675365,0.06244975
-0.02670365,0.0566206
-0.02665365,0.04350502
-0.02660365,0.02018844
-0.02655365,0.04350502
-0.02650365,0.03767588
-0.02645365,0.0566206
-0.02640365,0.02893216
-0.02635365,0.07119347
-0.02630365,0.04350502
-0.02625365,-0.0075
-0.02620365,0.02893216
-0.02615365,0.00124372
-0.02610365,-0.03081658
-0.02605365,0.03476131
-0.02600365,0.05224874
-0.02595365,0.04350502
-0.02590365,0.09013819
-0.02585365,0.03330402
-0.02580365,-0.02061558
-0.02575365,0.04350502
-0.02570365,0.07993719
-0.02565365,0.01581658
-0.02560365,0.07556533
-0.02555365,0.01144472
-0.02550365,0.00124372
-0.02545365,0.06682161
-0.02540365,0.05224874
-0.02535365,-0.02498744
-0.02530365,0.07119347
-0.02525365,0.09888191
-0.02520365,0.01581658
-0.02515365,0.0245603
-0.02510365,-0.03081658
-0.02505365,-0.02061558
-0.02500365,-0.12408291
-0.02495365,-0.51026381
-0.02490365,-0.66036431
-0.02485365,-0.70699748
-0.02480365,-0.85564069
-0.02475365,-0.99116833
-0.02470365,-0.92121858
-0.02465365,-0.95765074
-0.02460365,-0.80463567
-0.02455365,-0.887701
-0.02450365,-0.67347989
-0.02445365,-0.54815326
-0.02440365,-0.36599246
-0.02435365,-0.16051507
-0.02430365,-0.06287688
-0.02425365,0.0245603
-0.02420365,0.13677136
-0.02415365,0.23003769
-0.02410365,0.29998743
-0.02405365,0.3145603
-0.02400365,0.3786809
-0.02395365,0.32184673
-0.02390365,0.20234924
-0.02385365,0.08576633
-0.02380365,0.06099246
-0.02375365,-0.07744975
-0.02370365,-0.28146985
-0.02365365,-0.37619346
-0.02360365,-0.45488693
-0.02355365,-0.63704773
-0.02350365,-0.68222361
-0.02345365,-0.7157412
-0.02340365,-0.6836809
-0.02335365,-0.67785175
-0.02330365,-0.67930904
-0.02325365,-0.62684673
-0.02320365,-0.59041457
-0.02315365,-0.49714824
-0.02310365,-0.45051507
-0.02305365,-0.32810301
-0.02300365,-0.1473995
-0.02295365,-0.03081658
-0.02290365,0.06244975
-0.02285365,0.11345477
-0.02280365,0.18194723
-0.02275365,0.20526382
-0.02270365,0.16883166
-0.02265365,0.18194723
-0.02260365,0.16883166
-0.02255365,0.07556533
-0.02250365,-0.01624372
-0.02245365,-0.14157035
-0.02240365,-0.1794598
-0.02235365,-0.26689698
-0.02230365,-0.36599246
-0.02225365,-0.41699748
-0.02220365,-0.46945979
-0.02215365,-0.5437814
-0.02210365,-0.54669597
-0.02205365,-0.49714824
-0.02200365,-0.48257537
-0.02195365,-0.52483668
-0.02190365,-0.48694723
-0.02185365,-0.42136934
-0.02180365,-0.38930904
-0.02175365,-0.27709799
-0.02170365,-0.23046482
-0.02165365,-0.1794598
-0.02160365,-0.11825377
-0.02155365,-0.02061558
-0.02150365,0.03913317
-0.02145365,0.05224874
-0.02140365,0.11199749
-0.02135365,0.07556533
-0.02130365,0.10908291
-0.02125365,0.02893216
-0.02120365,-0.0716206
-0.02115365,-0.08036432
-0.02110365,-0.1794598
-0.02105365,-0.21734924
-0.02100365,-0.24503769
-0.02095365,-0.27272613
-0.02090365,-0.36599246
-0.02085365,-0.43157035
-0.02080365,-0.40388191
-0.02075365,-0.40388191
-0.02070365,-0.47383165
-0.02065365,-0.50006281
-0.02060365,-0.41262562
-0.02055365,-0.32373115
-0.02050365,-0.34267588
-0.02045365,-0.31935929
-0.02040365,-0.21734924
-0.02035365,-0.12408291
-0.02030365,-0.14594221
-0.02025365,-0.06287688
-0.02020365,-0.08619347
-0.02015365,0.00998744
-0.02010365,0.03330402
-0.02005365,-0.01624372
-0.02000365,-0.0293593
-0.01995365,-0.04830402
-0.01990365,-0.07599246
-0.01985365,-0.12845477
-0.01980365,-0.10513819
-0.01975365,-0.16925879
-0.01970365,-0.10513819
-0.01965365,-0.23046482
-0.01960365,-0.24940954
-0.01955365,-0.2537814
-0.01950365,-0.33830402
-0.01945365,-0.33393216
-0.01940365,-0.41262562
-0.01935365,-0.33393216
-0.01930365,-0.36599246
-0.01925365,-0.36599246
-0.01920365,-0.30478643
-0.01915365,-0.32810301
-0.01910365,-0.24503769
-0.01905365,-0.17508794
-0.01900365,-0.13719849
-0.01895365,-0.06287688
-0.01890365,-0.05413317
-0.01885365,-0.09056533
-0.01880365,-0.02644472
-0.01875365,-0.01624372
-0.01870365,-0.06724874
-0.01865365,-0.07599246
-0.01860365,0.00561558
-0.01855365,-0.1036809
-0.01850365,-0.11825377
-0.01845365,-0.11388191
-0.01840365,-0.11388191
-0.01835365,-0.17508794
-0.01830365,-0.23920854
-0.01825365,-0.26689698
-0.01820365,-0.23483668
-0.01815365,-0.25815326
-0.01810365,-0.28292713
-0.01805365,-0.30041457
-0.01800365,-0.25815326
-0.01795365,-0.26689698
-0.01790365,-0.30478643
-0.01785365,-0.17508794
-0.01780365,-0.26398241
-0.01775365,-0.16051507
-0.01770365,-0.15614321
-0.01765365,-0.11825377
-0.01760365,-0.17508794
-0.01755365,-0.08619347
-0.01750365,-0.10951005
-0.01745365,-0.09056533
-0.01740365,-0.09056533
-0.01735365,-0.09056533
-0.01730365,-0.05850502
-0.01725365,-0.12262563
-0.01720365,-0.11388191
-0.01715365,-0.15177136
-0.01710365,-0.09639447
-0.01705365,-0.1794598
-0.01700365,-0.1794598
-0.01695365,-0.2217211
-0.01690365,-0.24066583
-0.01685365,-0.17508794
-0.01680365,-0.26689698
-0.01675365,-0.23046482
-0.01670365,-0.26835427
-0.01665365,-0.20714824
-0.01660365,-0.2217211
-0.01655365,-0.23046482
-0.01650365,-0.23483668
-0.01645365,-0.18383166
-0.01640365,-0.10513819
-0.01635365,-0.16051507
-0.01630365,-0.10951005
-0.01625365,-0.15614321
-0.01620365,-0.16051507
-0.01615365,-0.09493718
-0.01610365,-0.09493718
-0.01605365,-0.03081658
-0.01600365,-0.11825377
-0.01595365,-0.12262563
-0.01590365,-0.0075
-0.01585365,-0.13282663
-0.01580365,-0.09639447
-0.01575365,-0.17071608
-0.01570365,-0.11971105
-0.01565365,-0.18820352
-0.01560365,-0.1794598
-0.01555365,-0.12845477
-0.01550365,-0.23483668
-0.01545365,-0.25815326
-0.01540365,-0.20277638
-0.01535365,-0.2217211
-0.01530365,-0.27272613
-0.01525365,-0.22026382
-0.01520365,-0.17508794
-0.01515365,-0.1794598
-0.01510365,-0.19403266
-0.01505365,-0.11825377
-0.01500365,-0.11825377
-0.01495365,-0.15031407
-0.01490365,-0.11388191
-0.01485365,-0.07307789
-0.01480365,-0.1473995
-0.01475365,-0.07744975
-0.01470365,-0.06724874
-0.01465365,-0.04830402
-0.01460365,-0.05413317
-0.01455365,-0.0716206
-0.01450365,-0.09056533
-0.01445365,-0.08619347
-0.01440365,-0.15177136
-0.01435365,-0.06287688
-0.01430365,-0.11388191
-0.01425365,-0.18383166
-0.01420365,-0.2115201
-0.01415365,-0.15177136
-0.01410365,-0.20714824
-0.01405365,-0.19840452
-0.01400365,-0.24066583
-0.01395365,-0.15031407
-0.01390365,-0.18383166
-0.01385365,-0.2115201
-0.01380365,-0.13282663
-0.01375365,-0.14157035
-0.01370365,-0.17071608
-0.01365365,-0.10951005
-0.01360365,-0.10951005
-0.01355365,-0.1473995
-0.01350365,-0.10951005
-0.01345365,-0.14594221
-0.01340365,-0.07307789
-0.01335365,-0.15177136
-0.01330365,-0.16051507
-0.01325365,-0.05850502
-0.01320365,-0.07744975
-0.01315365,-0.05850502
-0.01310365,-0.08182161
-0.01305365,-0.1473995
-0.01300365,-0.17363065
-0.01295365,-0.20714824
-0.01290365,-0.17363065
-0.01285365,-0.19257537
-0.01280365,-0.20569095
-0.01275365,-0.14302764
-0.01270365,-0.16488693
-0.01265365,-0.18820352
-0.01260365,-0.10951005
-0.01255365,-0.06287688
-0.01250365,-0.18383166
-0.01245365,-0.1794598
-0.01240365,-0.15177136
-0.01235365,-0.15177136
-0.01230365,-0.16488693
-0.01225365,-0.0716206
-0.01220365,-0.07744975
-0.01215365,-0.14157035
-0.01210365,-0.05413317
-0.01205365,-0.05850502
-0.01200365,-0.1036809
-0.01195365,-0.12699749
-0.01190365,-0.15031407
-0.01185365,-0.05413317
-0.01180365,-0.20277638
-0.01175365,-0.16488693
-0.01170365,-0.15031407
-0.01165365,-0.10076633
-0.01160365,-0.10951005
-0.01155365,-0.11388191
-0.01150365,-0.17508794
-0.01145365,-0.09639447
-0.01140365,-0.13719849
-0.01135365,-0.19403266
-0.01130365,-0.09493718
-0.01125365,-0.17071608
-0.01120365,-0.13282663
-0.01115365,-0.15031407
-0.01110365,-0.07307789
-0.01105365,-0.13719849
-0.01100365,-0.15614321
-0.01095365,-0.11825377
-0.01090365,-0.09056533
-0.01085365,-0.08619347
-0.01080365,-0.03518844
-0.01075365,-0.12262563
-0.01070365,-0.04830402
-0.01065365,-0.08619347
-0.01060365,-0.15614321
-0.01055365,-0.09056533
-0.01050365,-0.07744975
-0.01045365,-0.09056533
-0.01040365,-0.04830402
-0.01035365,-0.15177136
-0.01030365,-0.12699749
-0.01025365,-0.10513819
-0.01020365,-0.18820352
-0.01015365,-0.14157035
-0.01010365,-0.12845477
-0.01005365,-0.04830402
-0.01000365,-0.11971105
-0.00995365,-0.13719849
-0.00990365,-0.05850502
-0.00985365,-0.12262563
-0.00980365,-0.13282663
-0.00975365,-0.03081658
-0.00970365,-0.06724874
-0.00965365,-0.13282663
-0.00960365,-0.04830402
-0.00955365,-0.12408291
-0.00950365,-0.13719849
-0.00945365,-0.03081658
-0.00940365,-0.04976131
-0.00935365,-0.05413317
-0.00930365,-0.16488693
-0.00925365,-0.13282663
-0.00920365,-0.06287688
-0.00915365,-0.0395603
-0.00910365,-0.14157035
-0.00905365,-0.14594221
-0.00900365,-0.08182161
-0.00895365,-0.10513819
-0.00890365,-0.09056533
-0.00885365,-0.07307789
-0.00880365,-0.10951005
-0.00875365,-0.10951005
-0.00870365,-0.0395603
-0.00865365,-0.09056533
-0.00860365,-0.15177136
-0.00855365,-0.04830402
-0.00850365,-0.14157035
-0.00845365,-0.1473995
-0.00840365,-0.05413317
-0.00835365,-0.0395603
-0.00830365,-0.11388191
-0.00825365,-0.1036809
-0.00820365,-0.06287688
-0.00815365,-0.06724874
-0.00810365,-0.06724874
-0.00805365,-0.10951005
-0.00800365,-0.1036809
-0.00795365,-0.05850502
-0.00790365,-0.06724874
-0.00785365,-0.12262563
-0.00780365,-0.09056533
-0.00775365,-0.1473995
-0.00770365,-0.14157035
-0.00765365,-0.04830402
-0.00760365,-0.09056533
-0.00755365,-0.05413317
-0.00750365,-0.12262563
-0.00745365,-0.06287688
-0.00740365,-0.11825377
-0.00735365,-0.11388191
-0.00730365,-0.10076633
-0.00725365,-0.13719849
-0.00720365,-0.13282663
-0.00715365,-0.12845477
-0.00710365,-0.1473995
-0.00705365,-0.10076633
-0.00700365,-0.09056533
-0.00695365,-0.09056533
-0.00690365,-0.13282663
-0.00685365,-0.13282663
-0.00680365,-0.12845477
-0.00675365,-0.12262563
-0.00670365,-0.12408291
-0.00665365,-0.1036809
-0.00660365,-0.08619347
-0.00655365,-0.03518844
-0.00650365,-0.06287688
-0.00645365,-0.08182161
-0.00640365,-0.0395603
-0.00635365,-0.13282663
-0.00630365,-0.13282663
-0.00625365,-0.15614321
-0.00620365,-0.06724874
-0.00615365,-0.0395603
-0.00610365,-0.12845477
-0.00605365,-0.12699749
-0.00600365,-0.11825377
-0.00595365,-0.04101759
-0.00590365,-0.0395603
-0.00585365,-0.11388191
-0.00580365,-0.14157035
-0.00575365,-0.09056533
-0.00570365,-0.08619347
-0.00565365,-0.05413317
-0.00560365,-0.07307789
-0.00555365,-0.05413317
-0.00550365,-0.12408291
-0.00545365,-0.03081658
-0.00540365,-0.11388191
-0.00535365,-0.03081658
-0.00530365,-0.09056533
-0.00525365,-0.11825377
-0.00520365,-0.08619347
-0.00515365,-0.09930904
-0.00510365,-0.03081658
-0.00505365,-0.12845477
-0.00500365,-0.1473995
-0.00495365,-0.03081658
-0.00490365,-0.11388191
-0.00485365,-0.12699749
-0.00480365,-0.13719849
-0.00475365,-0.1036809
-0.00470365,-0.03081658
-0.00465365,-0.05413317
-0.00460365,-0.01187186
-0.00455365,-0.08619347
-0.00450365,-0.09930904
-0.00445365,-0.05413317
-0.00440365,-0.05413317
-0.00435365,-0.05413317
-0.00430365,-0.05413317
-0.00425365,-0.13719849
-0.00420365,-0.06287688
-0.00415365,-0.04976131
-0.00410365,-0.1036809
-0.00405365,-0.0395603
-0.00400365,-0.12262563
-0.00395365,-0.11825377
-0.00390365,-0.06287688
-0.00385365,-0.01187186
-0.00380365,-0.09930904
-0.00375365,-0.07744975
-0.00370365,-0.07599246
-0.00365365,-0.06724874
-0.00360365,-0.08182161
-0.00355365,-0.08619347
-0.00350365,-0.10076633
-0.00345365,-0.12408291
-0.00340365,-0.12408291
-0.00335365,-0.09056533
-0.00330365,-0.02644472
-0.00325365,-0.12699749
-0.00320365,-0.08619347
-0.00315365,-0.13282663
-0.00310365,-0.05413317
-0.00305365,-0.03081658
-0.00300365,-0.14157035
-0.00295365,-0.10951005
-0.00290365,-0.06724874
-0.00285365,-0.09056533
-0.00280365,-0.03081658
-0.00275365,-0.06287688
-0.00270365,-0.02498744
-0.00265365,-0.0716206
-0.00260365,-0.05850502
-0.00255365,-0.06287688
-0.00250365,-0.08182161
-0.00245365,-0.04393216
-0.00240365,-0.12408291
-0.00235365,-0.08182161
-0.00230365,0.00561558
-0.00225365,-0.10951005
-0.00220365,-0.08619347
-0.00215365,-0.06287688
-0.00210365,-0.11388191
-0.00205365,-0.0716206
-0.00200365,-0.02644472
-0.00195365,-0.02498744
-0.00190365,-0.06724874
-0.00185365,-0.04393216
-0.00180365,-0.09056533
-0.00175365,-0.05413317
-0.00170365,-0.14157035
-0.00165365,-0.1036809
-0.00160365,-0.08182161
-0.00155365,-0.06724874
-0.00150365,-0.09056533
-0.00145365,-0.06287688
-0.00140365,-0.08619347
-0.00135365,-0.13282663
-0.00130365,-0.03518844
-0.00125365,-0.09056533
-0.00120365,-0.03081658
-0.00115365,-0.0716206
-0.00110365,-0.0075
-0.00105365,-0.09056533
-0.00100365,-0.03518844
-0.00095365,-0.11388191
-0.00090365,-0.11825377
-0.00085365,-0.08619347
-0.00080365,-0.09493718
-0.00075365,-0.03081658
-0.00070365,-0.01624372
-0.00065365,-0.04393216
-0.00060365,-0.02644472
-0.00055365,-0.03081658
-0.00050365,-0.03081658
-0.00045365,-0.09493718
-0.00040365,-0.03081658
-0.00035365,-0.05850502
-0.00030365,-0.10951005
-0.00025365,0.00998744
-0.00020365,-0.07599246
-0.00015365,-0.09493718
-0.00010365,-0.0075
-5.365e-05,-0.06287688
-3.65e-06,-0.03081658
4.635e-05,0.5287814
9.635e-05,0.65410803
0.00014635,0.76194723
0.00019635,0.80420853
0.00024635,0.882902
0.00029635,0.94265074
0.00034635,0.91933416
0.00039635,0.76194723
0.00044635,0.83626884
0.00049635,0.69199748
0.00054635,0.45300251
0.00059635,0.31893216
0.00064635,0.15571608
0.00069635,0.04787688
0.00074635,-0.03518844
0.00079635,-0.12845477
0.00084635,-0.20714824
0.00089635,-0.22755025
0.00094635,-0.32810301
0.00099635,-0.40388191
0.00104635,-0.29604271
0.00109635,-0.34267588
0.00114635,-0.20277638
0.00119635,-0.07744975
0.00124635,0.00124372
0.00129635,0.19214824
0.00134635,0.27229899
0.00139635,0.49526381
0.00144635,0.57541457
0.00149635,0.6686809
0.00154635,0.61621859
0.00159635,0.65847989
0.00164635,0.63953517
0.00169635,0.64536431
0.00174635,0.56958542
0.00179635,0.54189698
0.00184635,0.40636934
0.00189635,0.31893216
0.00194635,0.20234924
0.00199635,0.12219849
0.00204635,0.00561558
0.00209635,-0.04393216
0.00214635,-0.06287688
0.00219635,-0.15614321
0.00224635,-0.16051507
0.00229635,-0.22609296
0.00234635,-0.15614321
