second,Volt,Volt.1
-0.00100365,-5.065326735,-4.34170863
-0.00099865,-5.246231262,-4.34170863
-0.00099365,-5.185929753,-4.462311648
-0.00098865,-5.118090556,-4.281407122
-0.00098365,-5.185929753,-4.221105613
-0.00097865,-5.185929753,-4.34170863
-0.00097365,-5.178392064,-4.221105613
-0.00096865,-5.125628244,-4.273869433
-0.00096365,-5.065326735,-4.213567924
-0.00095865,-5.125628244,-4.160804104
-0.00095365,-5.065326735,-4.221105613
-0.00094865,-5.125628244,-4.032663398
-0.00094365,-5.185929753,-4.092964907
-0.00093865,-5.118090556,-4.100502595
-0.00093365,-5.298995082,-4.092964907
-0.00092865,-5.118090556,-3.979899578
-0.00092365,-5.178392064,-3.972361889
-0.00091865,-5.118090556,-3.919598069
-0.00091365,-5.30653277,-3.85929656
-0.00090865,-5.246231262,-3.979899578
-0.00090365,-5.298995082,-3.851758872
-0.00089865,-5.185929753,-3.85929656
-0.00089365,-5.185929753,-3.85929656
-0.00088865,-5.125628244,-3.798995052
-0.00088365,-5.178392064,-3.738693543
-0.00087865,-5.118090556,-3.738693543
-0.00087365,-5.185929753,-3.618090525
-0.00086865,-5.125628244,-3.678392034
-0.00086365,-5.178392064,-3.618090525
-0.00085865,-5.170854376,-3.618090525
-0.00085365,-5.178392064,-3.497487508
-0.00084865,-5.185929753,-3.557789017
-0.00084365,-5.185929753,-3.497487508
-0.00083865,-5.170854376,-3.482412131
-0.00083365,-5.065326735,-3.497487508
-0.00082865,-5.125628244,-3.42964831
-0.00082365,-5.178392064,-3.489949819
-0.00081865,-5.238693573,-3.437185999
-0.00081365,-5.291457393,-3.489949819
-0.00080865,-5.118090556,-3.256281473
-0.00080365,-5.065326735,-3.135678455
-0.00079865,-5.185929753,-3.256281473
-0.00079365,-5.185929753,-3.256281473
-0.00078865,-5.185929753,-3.316582981
-0.00078365,-5.185929753,-3.015075438
-0.00077865,-5.185929753,-3.135678455
-0.00077365,-5.185929753,-3.135678455
-0.00076865,-5.072864424,-3.067839258
-0.00076365,-5.178392064,-3.015075438
-0.00075865,-5.118090556,-3.135678455
-0.00075365,-5.185929753,-3.135678455
-0.00074865,-5.246231262,-2.89447242
-0.00074365,-5.065326735,-2.89447242
-0.00073865,-5.065326735,-3.015075438
-0.00073365,-5.065326735,-2.773869403
-0.00072865,-5.185929753,-2.834170911
-0.00072365,-5.065326735,-2.886934732
-0.00071865,-5.185929753,-2.89447242
-0.00071365,-5.065326735,-2.879397043
-0.00070865,-5.246231262,-2.834170911
-0.00070365,-5.298995082,-2.773869403
-0.00069865,-5.118090556,-2.834170911
-0.00069365,-5.178392064,-2.532663368
-0.00068865,-5.065326735,-2.653266385
-0.00068365,-5.185929753,-2.653266385
-0.00067865,-5.170854376,-2.585427188
-0.00067365,-5.178392064,-2.645728697
-0.00066865,-5.185929753,-2.585427188
-0.00066365,-5.185929753,-2.532663368
-0.00065865,-5.185929753,-2.532663368
-0.00065365,-5.178392064,-2.291457333
-0.00064865,-5.185929753,-2.351758841
-0.00064365,-5.072864424,-2.41206035
-0.00063865,-5.185929753,-2.41206035
-0.00063365,-5.185929753,-2.291457333
-0.00062865,-5.238693573,-2.231155824
-0.00062365,-5.072864424,-2.170854315
-0.00061865,-5.118090556,-2.291457333
-0.00061365,-5.065326735,-2.057788986
-0.00060865,-5.238693573,-2.291457333
-0.00060365,-5.185929753,-2.050251298
-0.00059865,-5.246231262,-2.223618135
-0.00059365,-5.185929753,-2.163316627
-0.00058865,-5.125628244,-2.057788986
-0.00058365,-5.185929753,-2.050251298
-0.00057865,-5.193467441,-2.050251298
-0.00057365,-5.185929753,-2.042713609
-0.00056865,-5.118090556,-2.050251298
-0.00056365,-5.065326735,-1.92964828
-0.00055865,-5.246231262,-1.92964828
-0.00055365,-5.178392064,-1.92964828
-0.00054865,-5.065326735,-1.869346771
-0.00054365,-5.178392064,-1.809045263
-0.00053865,-5.246231262,-1.688442245
-0.00053365,-5.298995082,-1.801507574
-0.00052865,-5.125628244,-1.741206065
-0.00052365,-5.185929753,-1.688442245
-0.00051865,-5.170854376,-1.628140736
-0.00051365,-5.178392064,-1.567839228
-0.00050865,-5.185929753,-1.688442245
-0.00050365,-5.065326735,-1.567839228
-0.00049865,-5.170854376,-1.567839228
-0.00049365,-5.185929753,-1.680904557
-0.00048865,-5.246231262,-1.50000003
-0.00048365,-5.065326735,-1.560301539
-0.00047865,-5.118090556,-1.44723621
-0.00047365,-5.185929753,-1.326633193
-0.00046865,-5.185929753,-1.326633193
-0.00046365,-5.185929753,-1.326633193
-0.00045865,-5.125628244,-1.386934701
-0.00045365,-5.178392064,-1.326633193
-0.00044865,-5.125628244,-1.266331684
-0.00044365,-5.185929753,-1.198492486
-0.00043865,-5.185929753,-1.138190978
-0.00043365,-5.185929753,-1.206030175
-0.00042865,-5.238693573,-1.025125649
-0.00042365,-5.065326735,-1.085427158
-0.00041865,-5.118090556,-1.085427158
-0.00041365,-5.072864424,-1.077889469
-0.00040865,-5.125628244,-1.145728666
-0.00040365,-5.185929753,-1.077889469
-0.00039865,-5.246231262,-1.085427158
-0.00039365,-5.185929753,-0.844221123
-0.00038865,-5.185929753,-0.96482414
-0.00038365,-5.065326735,-1.07035178
-0.00037865,-5.185929753,-0.844221123
-0.00037365,-5.178392064,-0.957286451
-0.00036865,-5.118090556,-0.776381925
-0.00036365,-5.185929753,-0.723618105
-0.00035865,-5.185929753,-0.731155794
-0.00035365,-5.065326735,-0.723618105
-0.00034865,-5.185929753,-0.723618105
-0.00034365,-5.185929753,-0.829145745
-0.00033865,-5.125628244,-0.663316596
-0.00033365,-5.178392064,-0.48241207
-0.00032865,-5.185929753,-0.723618105
-0.00032365,-5.185929753,-0.603015088
-0.00031865,-5.065326735,-0.53517589
-0.00031365,-5.065326735,-0.603015088
-0.00030865,-5.185929753,-0.48241207
-0.00030365,-5.291457393,-0.48241207
-0.00029865,-5.185929753,-0.369346741
-0.00029365,-5.185929753,-0.241206035
-0.00028865,-5.118090556,-0.361809053
-0.00028365,-5.185929753,-0.361809053
-0.00027865,-5.125628244,-0.293969855
-0.00027365,-5.185929753,-0.241206035
-0.00026865,-5.185929753,-0.301507544
-0.00026365,-5.065326735,-0.361809053
-0.00025865,-5.125628244,-0.180904526
-0.00025365,-5.065326735,-0.128140706
-0.00024865,-5.185929753,-0.180904526
-0.00024365,-5.185929753,-0.233668346
-0.00023865,-5.185929753,-0.173366838
-0.00023365,-5.298995082,-0.10552764
-0.00022865,-5.185929753,-0.120603018
-0.00022365,-5.065326735,0.113065329
-0.00021865,-5.185929753,0.0
-0.00021365,-5.185929753,0.0
-0.00020865,-5.125628244,0.067839197
-0.00020365,-5.185929753,0.0
-0.00019865,-5.185929753,0.120603018
-0.00019365,-5.072864424,0.0
-0.00018865,-5.185929753,0.05276382
-0.00018365,-5.065326735,0.113065329
-0.00017865,-5.246231262,0.173366838
-0.00017365,-5.065326735,0.128140706
-0.00016865,-5.185929753,0.293969855
-0.00016365,-5.185929753,0.241206035
-0.00015865,-5.065326735,0.301507544
-0.00015365,-5.178392064,0.361809053
-0.00014865,-5.118090556,0.301507544
-0.00014365,-5.185929753,0.354271364
-0.00013865,-5.185929753,0.361809053
-0.00013365,-5.185929753,0.489949759
-0.00012865,-5.238693573,0.53517589
-0.00012365,-5.185929753,0.361809053
-0.00011865,-5.238693573,0.53517589
-0.00011365,-5.185929753,0.708542728
-0.00010865,-5.185929753,0.542713579
-0.00010365,-5.185929753,0.48241207
-9.865e-05,-5.185929753,0.603015088
-9.365e-05,-5.065326735,0.603015088
-8.865e-05,-5.238693573,0.663316596
-8.365e-05,-5.185929753,0.603015088
-7.865e-05,-5.193467441,0.723618105
-7.365e-05,-5.185929753,0.723618105
-6.865e-05,-5.185929753,0.708542728
-6.365e-05,-5.185929753,0.723618105
-5.865e-05,-5.238693573,0.844221123
-5.365e-05,-5.185929753,0.957286451
-4.865e-05,-5.185929753,0.783919614
-4.365e-05,-5.065326735,0.723618105
-3.865e-05,-5.125628244,0.904522631
-3.365e-05,-5.185929753,0.851758811
-2.865e-05,-5.170854376,1.025125649
-2.365e-05,-5.185929753,0.96482414
-1.865e-05,-5.185929753,1.01758796
-1.365e-05,-5.185929753,1.085427158
-8.65e-06,-5.125628244,1.085427158
-3.65e-06,-5.178392064,1.198492486
1.35e-06,-5.125628244,1.138190978
6.35e-06,-5.185929753,1.198492486
1.135e-05,-5.118090556,1.266331684
1.635e-05,-5.178392064,1.206030175
2.135e-05,-5.065326735,1.326633193
2.635e-05,-5.072864424,1.206030175
3.135e-05,-5.125628244,1.258793995
3.635e-05,-5.065326735,1.439698522
4.135e-05,-5.118090556,1.379397013
4.635e-05,-5.185929753,1.326633193
5.135e-05,-5.185929753,1.44723621
5.635e-05,-5.185929753,1.44723621
6.135e-05,-5.065326735,1.386934701
6.635e-05,-5.298995082,1.567839228
7.135e-05,-5.170854376,1.454773899
7.635e-05,-5.065326735,1.673366868
8.135e-05,-5.238693573,1.620603048
8.635e-05,-5.185929753,1.680904557
9.135e-05,-5.118090556,1.628140736
9.635e-05,-5.185929753,1.680904557
0.00010135,-5.118090556,1.628140736
0.00010635,-5.065326735,1.914572903
0.00011135,-5.185929753,1.688442245
0.00011635,-5.065326735,1.688442245
0.00012135,-5.185929753,1.741206065
0.00012635,-5.185929753,1.801507574
0.00013135,-5.185929753,1.809045263
0.00013635,-5.291457393,1.809045263
0.00014135,-5.185929753,1.861809083
0.00014635,-5.065326735,1.92964828
0.00015135,-5.118090556,1.989949789
0.00015635,-5.178392064,2.042713609
0.00016135,-5.185929753,1.9824121
0.00016635,-5.185929753,2.042713609
0.00017135,-5.185929753,1.92964828
0.00017635,-5.178392064,2.050251298
0.00018135,-5.118090556,2.103015118
0.00018635,-5.185929753,2.050251298
0.00019135,-5.193467441,2.110552806
0.00019635,-5.178392064,2.283919644
0.00020135,-5.118090556,2.231155824
0.00020635,-5.185929753,2.170854315
0.00021135,-5.185929753,2.291457333
0.00021635,-5.185929753,2.291457333
0.00022135,-5.170854376,2.231155824
0.00022635,-5.291457393,2.170854315
0.00023135,-5.185929753,2.291457333
0.00023635,-5.291457393,2.291457333
0.00024135,-5.118090556,2.41206035
0.00024635,-5.065326735,2.404522662
0.00025135,-5.185929753,2.41206035
0.00025635,-5.185929753,2.532663368
0.00026135,-5.065326735,2.540201056
0.00026635,-5.185929753,2.532663368
0.00027135,-5.118090556,2.585427188
0.00027635,-5.178392064,2.532663368
0.00028135,-5.065326735,2.706030205
0.00028635,-5.178392064,2.766331714
0.00029135,-5.238693573,2.592964876
0.00029635,-5.298995082,2.653266385
0.00030135,-5.185929753,2.592964876
0.00030635,-5.185929753,2.653266385
0.00031135,-5.185929753,2.653266385
0.00031635,-5.185929753,2.773869403
0.00032135,-5.185929753,2.89447242
0.00032635,-5.185929753,2.89447242
0.00033135,-5.118090556,2.826633223
0.00033635,-5.185929753,2.773869403
0.00034135,-5.125628244,2.826633223
0.00034635,-5.065326735,3.007537749
0.00035135,-5.30653277,2.94723624
0.00035635,-5.178392064,3.015075438
0.00036135,-5.065326735,2.94723624
0.00036635,-5.185929753,2.89447242
0.00037135,-5.238693573,3.135678455
0.00037635,-5.065326735,3.135678455
0.00038135,-5.185929753,3.120603078
0.00038635,-5.185929753,3.015075438
0.00039135,-5.185929753,3.188442275
0.00039635,-5.298995082,3.135678455
0.00040135,-5.118090556,3.256281473
0.00040635,-5.178392064,3.37688449
0.00041135,-5.125628244,3.256281473
0.00041635,-5.185929753,3.37688449
0.00042135,-5.185929753,3.316582981
0.00042635,-5.065326735,3.37688449
0.00043135,-5.118090556,3.37688449
0.00043635,-5.065326735,3.37688449
0.00044135,-5.185929753,3.437185999
0.00044635,-5.185929753,3.489949819
0.00045135,-5.185929753,3.482412131
0.00045635,-5.065326735,3.497487508
0.00046135,-5.185929753,3.618090525
0.00046635,-5.185929753,3.497487508
0.00047135,-5.125628244,3.557789017
0.00047635,-5.185929753,3.505025196
0.00048135,-5.185929753,3.550251328
0.00048635,-5.185929753,3.618090525
0.00049135,-5.185929753,3.618090525
0.00049635,-5.291457393,3.731155854
0.00050135,-5.185929753,3.723618166
0.00050635,-5.185929753,3.851758872
0.00051135,-5.118090556,3.85929656
0.00051635,-5.178392064,3.85929656
0.00052135,-5.118090556,3.866834249
0.00052635,-5.185929753,3.738693543
0.00053135,-5.185929753,3.919598069
0.00053635,-5.065326735,3.85929656
0.00054135,-5.118090556,4.040201087
0.00054635,-5.185929753,3.972361889
0.00055135,-5.118090556,3.987437266
0.00055635,-5.291457393,4.100502595
0.00056135,-5.125628244,4.100502595
0.00056635,-5.178392064,4.213567924
0.00057135,-5.125628244,4.206030236
0.00057635,-5.185929753,4.100502595
0.00058135,-5.118090556,4.153266415
0.00058635,-5.298995082,4.34170863
0.00059135,-5.125628244,4.273869433
0.00059635,-5.072864424,4.334170942
0.00060135,-5.185929753,4.34170863
0.00060635,-5.185929753,4.221105613
0.00061135,-5.125628244,4.34170863
0.00061635,-5.185929753,4.34170863
0.00062135,-5.185929753,4.447236271
0.00062635,-5.185929753,4.221105613
0.00063135,-5.185929753,4.402010139
0.00063635,-5.185929753,4.575376977
0.00064135,-5.246231262,4.515075468
0.00064635,-5.178392064,4.575376977
0.00065135,-5.238693573,4.582914665
0.00065635,-5.185929753,4.462311648
0.00066135,-5.125628244,4.462311648
0.00066635,-5.185929753,4.469849336
0.00067135,-5.185929753,4.582914665
0.00067635,-5.185929753,4.582914665
0.00068135,-5.065326735,4.582914665
0.00068635,-5.065326735,4.703517683
0.00069135,-5.185929753,4.763819192
0.00069635,-5.185929753,4.582914665
0.00070135,-5.065326735,4.763819192
0.00070635,-5.178392064,4.8241207
0.00071135,-5.125628244,4.703517683
0.00071635,-5.30653277,4.8241207
0.00072135,-5.185929753,4.884422209
0.00072635,-5.185929753,4.937186029
0.00073135,-5.125628244,4.944723718
0.00073635,-5.065326735,5.050251358
0.00074135,-5.185929753,4.944723718
0.00074635,-5.065326735,5.057789047
0.00075135,-5.125628244,5.118090556
0.00075635,-5.185929753,4.944723718
0.00076135,4.8241207,5.185929753
0.00076635,4.937186029,5.057789047
0.00077135,4.876884521,4.997487538
0.00077635,4.944723718,4.8241207
0.00078135,4.944723718,4.876884521
0.00078635,4.937186029,4.8241207
0.00079135,4.8241207,4.944723718
0.00079635,4.8241207,4.8241207
0.00080135,4.884422209,4.756281503
0.00080635,4.8241207,4.816583012
0.00081135,4.876884521,4.756281503
0.00081635,4.944723718,4.695979994
0.00082135,4.884422209,4.703517683
0.00082635,4.8241207,4.695979994
0.00083135,4.944723718,4.582914665
0.00083635,4.8241207,4.582914665
0.00084135,4.884422209,4.567839288
0.00084635,4.8241207,4.582914665
0.00085135,4.8241207,4.402010139
0.00085635,4.8241207,4.34170863
0.00086135,4.944723718,4.462311648
0.00086635,4.929648341,4.454773959
0.00087135,4.8241207,4.39447245
0.00087635,4.944723718,4.34170863
0.00088135,4.876884521,4.34170863
0.00088635,4.937186029,4.326633253
0.00089135,4.8241207,4.160804104
0.00089635,4.703517683,4.100502595
0.00090135,4.884422209,4.100502595
0.00090635,4.937186029,4.100502595
0.00091135,4.876884521,4.153266415
0.00091635,4.8241207,4.100502595
0.00092135,4.876884521,4.085427218
0.00092635,4.937186029,3.979899578
0.00093135,4.876884521,4.032663398
0.00093635,4.8241207,3.85929656
0.00094135,4.876884521,3.91206038
0.00094635,4.8241207,3.851758872
0.00095135,4.8241207,3.798995052
0.00095635,4.8241207,3.738693543
0.00096135,4.831658389,3.738693543
0.00096635,4.8241207,3.738693543
0.00097135,4.756281503,3.798995052
0.00097635,4.8241207,3.618090525
0.00098135,4.8241207,3.618090525
0.00098635,4.8241207,3.731155854
0.00099135,4.8241207,3.618090525
0.00099635,4.8241207,3.489949819
0.00100135,4.8241207,3.678392034
0.00100635,4.8241207,3.497487508
0.00101135,4.703517683,3.557789017
0.00101635,4.711055371,3.497487508
0.00102135,4.831658389,3.37688449
0.00102635,4.8241207,3.37688449
0.00103135,4.944723718,3.37688449
0.00103635,4.944723718,3.369346802
0.00104135,4.831658389,3.316582981
0.00104635,4.937186029,3.256281473
0.00105135,4.876884521,3.37688449
0.00105635,4.8241207,3.143216144
0.00106135,4.831658389,3.135678455
0.00106635,4.8241207,3.248743784
0.00107135,4.8241207,3.256281473
0.00107635,4.8241207,3.128140767
0.00108135,4.876884521,3.120603078
0.00108635,4.8241207,3.241206096
0.00109135,4.8241207,3.075376946
0.00109635,4.937186029,3.015075438
0.00110135,4.8241207,3.015075438
0.00110635,4.8241207,3.015075438
0.00111135,4.756281503,2.89447242
0.00111635,4.816583012,2.773869403
0.00112135,4.876884521,2.773869403
0.00112635,4.8241207,2.89447242
0.00113135,4.8241207,2.89447242
0.00113635,4.937186029,2.773869403
0.00114135,4.831658389,2.773869403
0.00114635,4.937186029,2.766331714
0.00115135,4.8241207,2.653266385
0.00115635,4.937186029,2.766331714
0.00116135,4.8241207,2.592964876
0.00116635,4.937186029,2.532663368
0.00117135,4.763819192,2.585427188
0.00117635,4.937186029,2.532663368
0.00118135,4.8241207,2.585427188
0.00118635,4.937186029,2.645728697
0.00119135,4.876884521,2.46482417
0.00119635,4.703517683,2.41206035
0.00120135,4.763819192,2.532663368
0.00120635,4.937186029,2.404522662
0.00121135,4.763819192,2.351758841
0.00121635,4.8241207,2.291457333
0.00122135,4.944723718,2.41206035
0.00122635,4.8241207,2.170854315
0.00123135,4.763819192,2.291457333
0.00123635,4.8241207,2.291457333
0.00124135,4.8241207,2.223618135
0.00124635,4.8241207,2.050251298
0.00125135,4.876884521,2.110552806
0.00125635,4.937186029,2.163316627
0.00126135,4.876884521,2.103015118
0.00126635,4.929648341,2.042713609
0.00127135,4.8241207,1.989949789
0.00127635,4.8241207,1.92964828
0.00128135,4.876884521,1.9824121
0.00128635,4.929648341,1.92964828
0.00129135,4.876884521,1.92964828
0.00129635,4.703517683,1.695979934
0.00130135,4.8241207,1.861809083
0.00130635,4.816583012,1.809045263
0.00131135,4.763819192,1.809045263
0.00131635,4.937186029,1.688442245
0.00132135,4.756281503,1.688442245
0.00132635,4.8241207,1.801507574
0.00133135,4.8241207,1.567839228
0.00133635,4.937186029,1.567839228
0.00134135,4.8241207,1.567839228
0.00134635,4.937186029,1.567839228
0.00135135,4.763819192,1.567839228
0.00135635,4.8241207,1.567839228
0.00136135,4.763819192,1.567839228
0.00136635,4.8241207,1.44723621
0.00137135,4.944723718,1.44723621
0.00137635,4.8241207,1.326633193
0.00138135,4.8241207,1.266331684
0.00138635,4.8241207,1.44723621
0.00139135,4.8241207,1.326633193
0.00139635,4.703517683,1.206030175
0.00140135,4.884422209,1.326633193
0.00140635,4.8241207,1.085427158
0.00141135,4.876884521,1.138190978
0.00141635,4.8241207,1.085427158
0.00142135,4.763819192,1.145728666
0.00142635,4.8241207,1.085427158
0.00143135,4.763819192,1.138190978
0.00143635,4.937186029,1.085427158
0.00144135,4.944723718,1.085427158
0.00144635,4.816583012,0.96482414
0.00145135,4.8241207,1.01758796
0.00145635,4.8241207,0.96482414
0.00146135,4.8241207,0.96482414
0.00146635,4.8241207,0.844221123
0.00147135,4.876884521,0.96482414
0.00147635,4.8241207,0.836683434
0.00148135,4.8241207,0.896984943
0.00148635,4.944723718,0.844221123
0.00149135,4.8241207,0.723618105
0.00149635,4.937186029,0.836683434
0.00150135,4.8241207,0.723618105
0.00150635,4.937186029,0.723618105
0.00151135,4.763819192,0.603015088
0.00151635,4.8241207,0.48241207
0.00152135,4.8241207,0.603015088
0.00152635,4.703517683,0.48241207
0.00153135,4.876884521,0.603015088
0.00153635,4.703517683,0.48241207
0.00154135,4.876884521,0.53517589
0.00154635,4.8241207,0.474874381
0.00155135,4.884422209,0.361809053
0.00155635,4.8241207,0.474874381
0.00156135,4.876884521,0.361809053
0.00156635,4.8241207,0.467336693
0.00157135,4.8241207,0.241206035
0.00157635,4.703517683,0.474874381
0.00158135,4.944723718,0.301507544
0.00158635,4.929648341,0.120603018
0.00159135,4.876884521,0.120603018
0.00159635,4.8241207,0.241206035
0.00160135,4.876884521,0.241206035
0.00160635,4.937186029,0.120603018
0.00161135,4.8241207,0.05276382
0.00161635,4.937186029,0.120603018
0.00162135,4.8241207,0.120603018
0.00162635,4.8241207,0.0
0.00163135,4.8241207,0.180904526
0.00163635,4.8241207,0.0
0.00164135,4.876884521,-0.05276382
0.00164635,4.937186029,0.0
0.00165135,4.8241207,-0.120603018
0.00165635,4.8241207,-0.120603018
0.00166135,4.8241207,-0.241206035
0.00166635,4.8241207,-0.233668346
0.00167135,4.884422209,-0.173366838
0.00167635,4.937186029,-0.241206035
0.00168135,4.876884521,-0.293969855
0.00168635,4.816583012,-0.241206035
0.00169135,4.8241207,-0.241206035
0.00169635,4.944723718,-0.361809053
0.00170135,4.8241207,-0.361809053
0.00170635,4.937186029,-0.474874381
0.00171135,4.831658389,-0.53517589
0.00171635,4.944723718,-0.48241207
0.00172135,4.884422209,-0.467336693
0.00172635,4.8241207,-0.595477399
0.00173135,4.8241207,-0.603015088
0.00173635,4.8241207,-0.603015088
0.00174135,4.869346832,-0.783919614
0.00174635,4.8241207,-0.603015088
0.00175135,4.876884521,-0.542713579
0.00175635,4.816583012,-0.603015088
0.00176135,4.8241207,-0.783919614
0.00176635,4.937186029,-0.836683434
0.00177135,4.8241207,-0.708542728
0.00177635,4.937186029,-0.844221123
0.00178135,4.8241207,-0.896984943
0.00178635,4.8241207,-0.96482414
0.00179135,4.8241207,-0.776381925
0.00179635,4.831658389,-0.96482414
0.00180135,4.809045323,-0.896984943
0.00180635,4.8241207,-0.96482414
0.00181135,4.8241207,-1.025125649
0.00181635,4.8241207,-0.96482414
0.00182135,4.8241207,-1.01758796
0.00182635,4.703517683,-1.085427158
0.00183135,4.763819192,-1.138190978
0.00183635,4.8241207,-0.96482414
0.00184135,4.8241207,-1.085427158
0.00184635,4.8241207,-1.206030175
0.00185135,4.944723718,-1.258793995
0.00185635,4.8241207,-1.085427158
0.00186135,4.756281503,-1.266331684
0.00186635,4.8241207,-1.206030175
0.00187135,4.884422209,-1.326633193
0.00187635,4.8241207,-1.319095504
0.00188135,4.8241207,-1.326633193
0.00188635,4.8241207,-1.439698522
0.00189135,4.8241207,-1.454773899
0.00189635,4.944723718,-1.567839228
0.00190135,4.8241207,-1.507537719
0.00190635,4.944723718,-1.44723621
0.00191135,4.884422209,-1.620603048
0.00191635,4.929648341,-1.44723621
0.00192135,4.763819192,-1.507537719
0.00192635,4.8241207,-1.567839228
0.00193135,4.944723718,-1.620603048
0.00193635,4.929648341,-1.567839228
0.00194135,4.8241207,-1.673366868
0.00194635,4.944723718,-1.567839228
0.00195135,4.8241207,-1.741206065
0.00195635,4.8241207,-1.695979934
0.00196135,4.8241207,-1.92964828
0.00196635,4.816583012,-1.809045263
0.00197135,4.8241207,-1.861809083
0.00197635,4.937186029,-1.92964828
0.00198135,4.944723718,-1.92964828
0.00198635,4.8241207,-1.809045263
0.00199135,4.8241207,-2.050251298
0.00199635,4.816583012,-2.050251298
0.00200135,4.8241207,-1.9824121
0.00200635,4.703517683,-2.042713609
0.00201135,4.884422209,-2.03517592
0.00201635,4.816583012,-2.163316627
0.00202135,4.876884521,-1.9824121
0.00202635,4.8241207,-2.283919644
0.00203135,4.8241207,-2.155778938
0.00203635,4.8241207,-2.170854315
0.00204135,4.763819192,-2.231155824
0.00204635,4.8241207,-2.170854315
0.00205135,4.831658389,-2.223618135
0.00205635,4.8241207,-2.170854315
0.00206135,4.8241207,-2.291457333
0.00206635,4.8241207,-2.41206035
0.00207135,4.8241207,-2.41206035
0.00207635,4.8241207,-2.41206035
0.00208135,4.884422209,-2.351758841
0.00208635,4.816583012,-2.525125679
0.00209135,4.8241207,-2.585427188
0.00209635,4.8241207,-2.532663368
0.00210135,4.8241207,-2.592964876
0.00210635,4.711055371,-2.41206035
0.00211135,4.809045323,-2.532663368
0.00211635,4.937186029,-2.532663368
0.00212135,4.884422209,-2.532663368
0.00212635,4.944723718,-2.766331714
0.00213135,4.884422209,-2.653266385
0.00213635,4.937186029,-2.773869403
0.00214135,4.8241207,-2.826633223
0.00214635,4.937186029,-2.653266385
0.00215135,4.756281503,-2.773869403
0.00215635,4.711055371,-2.773869403
0.00216135,4.756281503,-2.773869403
0.00216635,5.050251358,-3.000000061
0.00217135,4.8241207,-2.826633223
0.00217635,4.8241207,-3.007537749
0.00218135,4.763819192,-2.954773929
0.00218635,4.937186029,-2.902010109
0.00219135,4.8241207,-3.075376946
0.00219635,4.8241207,-3.128140767
0.00220135,4.876884521,-3.067839258
0.00220635,4.8241207,-3.128140767
0.00221135,4.8241207,-3.075376946
0.00221635,4.8241207,-3.135678455
0.00222135,4.763819192,-3.256281473
0.00222635,4.8241207,-3.248743784
0.00223135,4.8241207,-3.188442275
0.00223635,4.8241207,-3.256281473
0.00224135,4.8241207,-3.188442275
0.00224635,4.8241207,-3.37688449
0.00225135,4.8241207,-3.188442275
0.00225635,4.8241207,-3.256281473
0.00226135,4.944723718,-3.37688449
0.00226635,4.944723718,-3.37688449
0.00227135,4.876884521,-3.497487508
0.00227635,4.8241207,-3.37688449
0.00228135,4.944723718,-3.550251328
0.00228635,4.8241207,-3.497487508
0.00229135,4.831658389,-3.550251328
0.00229635,4.831658389,-3.618090525
0.00230135,4.8241207,-3.557789017
0.00230635,4.8241207,-3.618090525
0.00231135,4.944723718,-3.678392034
0.00231635,4.816583012,-3.618090525
0.00232135,4.8241207,-3.678392034
0.00232635,4.8241207,-3.738693543
0.00233135,4.8241207,-3.85929656
0.00233635,4.929648341,-3.85929656
0.00234135,4.8241207,-3.919598069
0.00234635,4.8241207,-3.85929656
0.00235135,4.8241207,-3.866834249
0.00235635,4.8241207,-3.738693543
0.00236135,4.952261406,-3.919598069
0.00236635,4.8241207,-3.972361889
0.00237135,4.831658389,-3.85929656
0.00237635,4.703517683,-4.085427218
0.00238135,4.8241207,-4.100502595
0.00238635,4.8241207,-3.979899578
0.00239135,4.831658389,-4.032663398
0.00239635,4.8241207,-4.092964907
0.00240135,4.884422209,-3.979899578
0.00240635,4.937186029,-4.213567924
0.00241135,4.876884521,-4.100502595
0.00241635,4.8241207,-4.221105613
0.00242135,4.8241207,-4.100502595
0.00242635,4.8241207,-4.100502595
0.00243135,4.809045323,-4.085427218
0.00243635,4.8241207,-4.206030236
0.00244135,4.884422209,-4.206030236
0.00244635,4.816583012,-4.221105613
0.00245135,4.884422209,-4.273869433
0.00245635,4.937186029,-4.100502595
0.00246135,4.884422209,-4.221105613
0.00246635,4.8241207,-4.221105613
0.00247135,4.8241207,-4.221105613
0.00247635,4.8241207,-4.221105613
0.00248135,4.944723718,-4.221105613
0.00248635,4.816583012,-4.34170863
0.00249135,4.876884521,-4.153266415
0.00249635,4.816583012,-4.221105613
0.00250135,4.884422209,-4.221105613
0.00250635,4.8241207,-4.221105613
0.00251135,4.8241207,-4.34170863
0.00251635,4.8241207,-4.34170863
0.00252135,4.831658389,-4.39447245
0.00252635,4.8241207,-4.34170863
0.00253135,4.884422209,-4.221105613
0.00253635,4.8241207,-4.334170942
0.00254135,4.8241207,-4.402010139
0.00254635,4.937186029,-4.334170942
0.00255135,4.756281503,-4.462311648
0.00255635,4.8241207,-4.34170863
0.00256135,4.884422209,-4.34170863
0.00256635,4.937186029,-4.462311648
0.00257135,4.876884521,-4.221105613
0.00257635,4.8241207,-4.34170863
0.00258135,4.876884521,-4.462311648
0.00258635,4.8241207,-4.228643301
0.00259135,4.944723718,-4.34170863
0.00259635,4.8241207,-4.462311648
0.00260135,4.8241207,-4.402010139
0.00260635,4.8241207,-4.567839288
0.00261135,4.884422209,-4.462311648
0.00261635,4.8241207,-4.34170863
