second,Volt,Volt.1
-0.0085637,4.6231156,1.6080402
-0.0085537,4.4221106,0.0
-0.0085437,4.6231156,2.3115578
-0.0085337,4.798995,1.6080402
-0.0085237,4.4221106,0.7035176
-0.0085137,4.4221106,1.5075377
-0.0085037,4.4221106,0.7035176
-0.0084937,4.4221106,0.0
-0.0084837,4.59799,0.8040201
-0.0084737,4.4221106,0.0
-0.0084637,4.59799,0.8040201
-0.0084537,4.798995,1.5075377
-0.0084437,4.59799,0.7035176
-0.0084337,4.4221106,0.0
-0.0084237,4.4221106,0.8040201
-0.0084137,4.4221106,0.0
-0.0084037,4.6231156,0.7035176
-0.0083937,4.8241206,1.6080402
-0.0083837,4.6231156,0.8040201
-0.0083737,4.798995,1.6080402
-0.0083637,4.6231156,1.6080402
-0.0083537,4.4221106,1.6080402
-0.0083437,4.4221106,1.6080402
-0.0083337,-5.6030151,1.6080402
-0.0083237,-5.4020101,45.8291461
-0.0083137,-5.6281407,88.4422117
-0.0083037,-5.4271357,126.2311568
-0.0082937,-5.2261307,131.758795
-0.0082837,-5.2261307,131.8592975
-0.0082737,-5.6030151,133.3668352
-0.0082637,-5.6281407,130.9547749
-0.0082537,-5.2261307,131.758795
-0.0082437,-5.6281407,130.9547749
-0.0082337,-5.6030151,131.758795
-0.0082237,-5.6281407,130.9547749
-0.0082137,-5.2261307,133.3668352
-0.0082037,-5.2261307,129.3467347
-0.0081937,-5.2261307,131.758795
-0.0081837,-5.4020101,132.6633176
-0.0081737,-5.2261307,131.8592975
-0.0081637,-5.4271357,131.0552774
-0.0081537,-5.6030151,114.0703527
-0.0081437,-5.2261307,77.8894478
-0.0081337,-5.2261307,38.3919601
-0.0081237,-5.6281407,-4.8241206
-0.0081137,-5.6030151,-32.0603018
-0.0081037,-5.4271357,-69.9497493
-0.0080937,-5.6281407,-102.9145737
-0.0080837,-5.6281407,-114.0703527
-0.0080737,-5.6281407,-94.7738701
-0.0080637,-5.6281407,-70.6532669
-0.0080537,-5.6281407,-35.2763822
-0.0080437,-5.2261307,4.8241206
-0.0080337,-5.2261307,43.4170858
-0.0080237,-5.4271357,82.0100509
-0.0080137,-5.2261307,107.7386943
-0.0080037,-5.4020101,101.3065335
-0.0079937,-5.6281407,72.2613071
-0.0079837,-5.4020101,36.0804023
-0.0079737,-5.6281407,-3.2160804
-0.0079637,-5.4020101,-28.9447238
-0.0079537,-5.6030151,-61.1055281
-0.0079437,-5.4271357,-86.8341715
-0.0079337,-5.6030151,-86.733669
-0.0079237,-5.4271357,-69.8492468
-0.0079137,-5.2261307,-48.1407039
-0.0079037,-5.4271357,-10.3517589
-0.0078937,-5.2261307,30.5527641
-0.0078837,-5.6281407,65.1256287
-0.0078737,-5.2261307,83.6180911
-0.0078637,-5.6281407,82.0100509
-0.0078537,-5.6281407,57.7889452
-0.0078437,-5.4020101,23.2160806
-0.0078337,-5.2261307,-9.6482413
-0.0078237,-5.6281407,-32.9648244
-0.0078137,-5.6281407,-53.065327
-0.0078037,-5.4020101,-67.537689
-0.0077937,-5.6030151,-62.6130658
-0.0077837,-5.4271357,-53.065327
-0.0077737,-5.6281407,-19.19598
-0.0077637,-5.2261307,15.276382
-0.0077537,-5.6281407,46.6331662
-0.0077437,-5.6281407,66.7336689
-0.0077337,-5.2261307,65.9296488
-0.0077237,-5.4020101,48.944724
-0.0077137,-5.6281407,20.8040203
-0.0077037,-5.4020101,-9.6482413
-0.0076937,-5.6281407,-32.1608043
-0.0076837,-5.4271357,-43.4170858
-0.0076737,-5.2261307,-49.8492466
-0.0076637,-5.6281407,-50.6532667
-0.0076537,-5.2261307,-32.1608043
-0.0076437,-5.6281407,-5.5276382
-0.0076337,-5.6281407,22.512563
-0.0076237,-5.6281407,44.2211059
-0.0076137,-5.6030151,51.4572868
-0.0076037,-5.4271357,44.9246235
-0.0075937,-5.6030151,25.6281409
-0.0075837,-5.4271357,0.7035176
-0.0075737,-5.6030151,-22.512563
-0.0075637,-5.4020101,-36.9849249
-0.0075537,-5.2261307,-43.4170858
-0.0075437,-5.6281407,-36.0804023
-0.0075337,-5.6281407,-19.19598
-0.0075237,-5.4271357,3.2160804
-0.0075137,-5.6030151,22.512563
-0.0075037,-5.4020101,35.3768847
-0.0074937,-5.2261307,35.3768847
-0.0074837,-5.2261307,27.2361811
-0.0074737,-5.6281407,8.0402011
-0.0074637,-5.2261307,-8.0402011
-0.0074537,-5.6281407,-24.1206032
-0.0074437,-5.4020101,-30.5527641
-0.0074337,-5.6281407,-28.8442213
-0.0074237,-5.6281407,-18.3919599
-0.0074137,-5.6030151,-3.1155779
-0.0074037,-5.4271357,11.2562815
-0.0073937,-5.6281407,22.512563
-0.0073837,-5.4271357,25.7286434
-0.0073737,-5.6281407,19.2964826
-0.0073637,-5.6281407,9.6482413
-0.0073537,-5.6281407,-3.2160804
-0.0073437,-5.4020101,-14.4723619
-0.0073337,-5.6281407,-19.2964826
-0.0073237,-5.6281407,-20.0000002
-0.0073137,-5.6030151,-14.3718594
-0.0073037,-5.6281407,-3.2160804
-0.0072937,-5.2261307,6.4321609
-0.0072837,-5.2261307,14.4723619
-0.0072737,-5.6281407,16.0804021
-0.0072637,-5.2261307,14.4723619
-0.0072537,-5.6030151,7.9396986
-0.0072437,-5.6281407,-0.8040201
-0.0072337,-5.2261307,-8.0402011
-0.0072237,-5.4020101,-14.4723619
-0.0072137,-5.6281407,-14.4723619
-0.0072037,-5.2261307,-9.6482413
-0.0071937,-5.2261307,-3.2160804
-0.0071837,-5.6281407,3.2160804
-0.0071737,-5.6030151,8.0402011
-0.0071637,-5.2261307,11.2562815
-0.0071537,-5.2261307,9.6482413
-0.0071437,-5.4271357,4.8241206
-0.0071337,-5.6030151,-1.6080402
-0.0071237,-5.4020101,-5.5276382
-0.0071137,-5.2261307,-9.6482413
-0.0071037,-5.4020101,-11.2562815
-0.0070937,-5.2261307,-7.9396986
-0.0070837,-5.4020101,-1.6080402
-0.0070737,-5.6030151,3.2160804
-0.0070637,-5.2261307,6.4321609
-0.0070537,-5.2261307,6.4321609
-0.0070437,-5.2261307,7.1356784
-0.0070337,-5.2261307,4.8241206
-0.0070237,-5.6281407,-0.8040201
-0.0070137,-5.2261307,-4.8241206
-0.0070037,-5.6281407,-6.4321609
-0.0069937,-5.6030151,-9.5477388
-0.0069837,-5.2261307,-4.8241206
-0.0069737,-6.0050252,-1.6080402
-0.0069637,-5.6281407,1.6080402
-0.0069537,-5.6281407,4.8241206
-0.0069437,-5.6281407,4.8241206
-0.0069337,-5.6030151,4.8241206
-0.0069237,-5.6281407,2.3115578
-0.0069137,-5.6281407,0.0
-0.0069037,-5.6281407,-2.3115578
-0.0068937,-5.6030151,-4.8241206
-0.0068837,-5.2261307,-3.2160804
-0.0068737,-5.6281407,-4.7236181
-0.0068637,-5.2261307,-1.6080402
-0.0068537,-5.6281407,1.6080402
-0.0068437,-5.4020101,2.3115578
-0.0068337,-6.0050252,4.7236181
-0.0068237,-5.6281407,2.4120603
-0.0068137,-5.2261307,1.5075377
-0.0068037,-5.4271357,0.0
-0.0067937,-5.2261307,-1.6080402
-0.0067837,-5.4271357,-3.2160804
-0.0067737,-5.2261307,-4.7236181
-0.0067637,-5.6281407,-1.6080402
-0.0067537,-5.2261307,-1.6080402
-0.0067437,-5.6281407,0.0
-0.0067337,-5.6281407,1.6080402
-0.0067237,-5.4271357,1.6080402
-0.0067137,-5.2261307,3.1155779
-0.0067037,-5.4271357,1.6080402
-0.0066937,-5.6281407,0.0
-0.0066837,-5.6281407,-0.8040201
-0.0066737,-5.6281407,-3.1155779
-0.0066637,-5.6281407,-3.2160804
-0.0066537,-5.2261307,-1.6080402
-0.0066437,-5.2261307,-0.7035176
-0.0066337,-5.6281407,0.0
-0.0066237,-5.6281407,0.0
-0.0066137,-5.6281407,1.5075377
-0.0066037,-5.4020101,0.8040201
-0.0065937,-5.6281407,1.5075377
-0.0065837,-5.4020101,0.8040201
-0.0065737,-5.6281407,-1.5075377
-0.0065637,-5.4020101,0.0
-0.0065537,-5.6281407,-3.1155779
-0.0065437,-5.4020101,-1.6080402
-0.0065337,-5.6281407,-1.5075377
-0.0065237,-5.6281407,0.0
-0.0065137,-5.6281407,1.5075377
-0.0065037,-5.4271357,0.7035176
-0.0064937,-5.2261307,1.6080402
-0.0064837,-5.6281407,1.6080402
-0.0064737,-5.6281407,0.0
-0.0064637,-5.4271357,-0.8040201
-0.0064537,-5.6030151,0.0
-0.0064437,-5.4020101,-1.6080402
-0.0064337,-5.2261307,-1.6080402
-0.0064237,-5.6281407,0.0
-0.0064137,-5.6281407,-1.5075377
-0.0064037,-5.6281407,0.0
-0.0063937,-5.2261307,-1.5075377
-0.0063837,-5.4020101,0.0
-0.0063737,-5.2261307,1.5075377
-0.0063637,-5.6281407,0.0
-0.0063537,-5.2261307,0.0
-0.0063437,-5.4271357,0.0
-0.0063337,-5.6030151,0.0
-0.0063237,-5.4020101,0.0
-0.0063137,-5.2261307,0.0
-0.0063037,-5.4020101,0.8040201
-0.0062937,-5.6030151,0.0
-0.0062837,-5.2261307,-0.8040201
-0.0062737,-5.6030151,0.0
-0.0062637,-5.4020101,0.8040201
-0.0062537,-5.2261307,0.0
-0.0062437,-5.4020101,0.0
-0.0062337,-5.6030151,0.0
-0.0062237,-5.6281407,0.0
-0.0062137,-5.6281407,0.0
-0.0062037,-5.6281407,-0.7035176
-0.0061937,-5.6030151,0.0
-0.0061837,-5.8291458,0.0
-0.0061737,-5.6281407,0.0
-0.0061637,-5.2261307,0.8040201
-0.0061537,-6.0050252,0.0
-0.0061437,-5.6281407,0.0
-0.0061337,-5.2261307,0.0
-0.0061237,-5.6281407,0.0
-0.0061137,-5.6281407,0.0
-0.0061037,-5.4271357,0.8040201
-0.0060937,-5.2261307,-1.5075377
-0.0060837,-5.6281407,0.0
-0.0060737,-5.6281407,1.6080402
-0.0060637,-5.6281407,-0.7035176
-0.0060537,-5.6030151,1.5075377
-0.0060437,-5.2261307,1.6080402
-0.0060337,-5.2261307,0.0
-0.0060237,-5.4271357,0.0
-0.0060137,-5.6030151,0.0
-0.0060037,-5.6281407,0.0
-0.0059937,-5.2261307,0.0
-0.0059837,-5.6281407,0.0
-0.0059737,-5.2261307,0.0
-0.0059637,-5.4271357,0.0
-0.0059537,-5.2261307,0.0
-0.0059437,-5.6281407,0.8040201
-0.0059337,-5.6281407,0.0
-0.0059237,-5.4020101,0.0
-0.0059137,-5.2261307,-1.5075377
-0.0059037,-5.6281407,0.0
-0.0058937,-5.2261307,0.0
-0.0058837,-5.4271357,0.0
-0.0058737,-5.2261307,0.0
-0.0058637,-5.6281407,-0.8040201
-0.0058537,-5.6281407,-1.5075377
-0.0058437,-5.6281407,0.0
-0.0058337,-5.2261307,0.0
-0.0058237,-5.4020101,0.0
-0.0058137,-5.2261307,0.0
-0.0058037,-5.6281407,0.0
-0.0057937,-6.0050252,-1.5075377
-0.0057837,-5.6281407,-0.8040201
-0.0057737,-5.6030151,0.0
-0.0057637,-5.4020101,0.0
-0.0057537,-5.6281407,0.0
-0.0057437,-5.4020101,0.0
-0.0057337,-5.2261307,0.0
-0.0057237,-5.4271357,0.0
-0.0057137,-5.2261307,1.5075377
-0.0057037,-5.6281407,0.0
-0.0056937,-5.2261307,1.5075377
-0.0056837,-5.4271357,0.0
-0.0056737,-5.6281407,0.0
-0.0056637,-5.4020101,0.0
-0.0056537,-5.6030151,0.0
-0.0056437,-5.6281407,0.0
-0.0056337,-5.6281407,-1.5075377
-0.0056237,-5.4271357,0.0
-0.0056137,-5.6281407,0.0
-0.0056037,-5.2261307,0.0
-0.0055937,-5.2261307,0.0
-0.0055837,-5.6281407,-0.8040201
-0.0055737,-5.2261307,-1.6080402
-0.0055637,-5.2261307,0.0
-0.0055537,-5.6281407,-1.6080402
-0.0055437,-5.4020101,0.0
-0.0055337,-5.2261307,0.0
-0.0055237,-5.4271357,0.0
-0.0055137,-5.2261307,0.0
-0.0055037,-5.4020101,-0.8040201
-0.0054937,-5.2261307,1.5075377
-0.0054837,-5.4020101,-1.6080402
-0.0054737,-5.6281407,0.0
-0.0054637,-5.6281407,0.0
-0.0054537,-5.6281407,0.0
-0.0054437,-5.6281407,0.0
-0.0054337,-5.2261307,0.0
-0.0054237,-5.6281407,0.0
-0.0054137,-5.6030151,-1.5075377
-0.0054037,-5.6281407,0.0
-0.0053937,-5.6281407,-1.5075377
-0.0053837,-5.6281407,0.0
-0.0053737,-5.6030151,0.0
-0.0053637,-5.6281407,0.0
-0.0053537,-5.6030151,0.0
-0.0053437,-5.2261307,0.0
-0.0053337,-5.2261307,0.0
-0.0053237,-5.2261307,0.0
-0.0053137,-5.2261307,0.0
-0.0053037,-5.6281407,0.0
-0.0052937,-5.6030151,0.0
-0.0052837,-5.6281407,1.6080402
-0.0052737,-5.6030151,0.0
-0.0052637,-5.4271357,-0.7035176
-0.0052537,-5.6281407,0.0
-0.0052437,-5.4271357,0.0
-0.0052337,-5.2261307,0.0
-0.0052237,-5.6281407,-0.8040201
-0.0052137,-5.6281407,1.5075377
-0.0052037,-5.4271357,0.0
-0.0051937,-5.2261307,0.0
-0.0051837,-5.4020101,0.7035176
-0.0051737,-5.6281407,-1.5075377
-0.0051637,-5.6281407,1.6080402
-0.0051537,-5.2261307,0.0
-0.0051437,-5.4020101,0.0
-0.0051337,-5.6030151,0.0
-0.0051237,-5.2261307,0.0
-0.0051137,-6.0301508,0.0
-0.0051037,-5.6281407,0.0
-0.0050937,-5.2261307,0.0
-0.0050837,-5.4020101,0.7035176
-0.0050737,-5.2261307,0.0
-0.0050637,-5.6281407,0.0
-0.0050537,-5.2261307,1.5075377
-0.0050437,-5.4020101,-1.6080402
-0.0050337,-5.2261307,0.0
-0.0050237,-5.4271357,0.8040201
-0.0050137,-5.6281407,0.0
-0.0050037,-5.6281407,-0.7035176
-0.0049937,-5.6281407,1.5075377
-0.0049837,-5.6281407,0.0
-0.0049737,-5.6281407,0.0
-0.0049637,-5.4271357,-0.7035176
-0.0049537,-5.6281407,0.0
-0.0049437,-5.6281407,-0.7035176
-0.0049337,-5.6281407,0.0
-0.0049237,-5.4020101,0.0
-0.0049137,-5.2261307,1.6080402
-0.0049037,-5.8040201,0.0
-0.0048937,-5.6030151,0.0
-0.0048837,-5.4020101,0.7035176
-0.0048737,-5.6281407,0.0
-0.0048637,-5.4271357,0.0
-0.0048537,-5.6281407,0.0
-0.0048437,-5.6281407,-0.8040201
-0.0048337,-5.6281407,0.0
-0.0048237,-5.2010051,0.0
-0.0048137,-5.6281407,0.0
-0.0048037,-5.6281407,0.0
-0.0047937,-5.2261307,0.0
-0.0047837,-5.6281407,0.0
-0.0047737,-5.2261307,0.0
-0.0047637,-5.6281407,0.0
-0.0047537,-5.6281407,1.5075377
-0.0047437,-5.4020101,0.0
-0.0047337,-5.6281407,0.0
-0.0047237,-5.4020101,-0.7035176
-0.0047137,-5.6281407,0.0
-0.0047037,-5.4020101,0.0
-0.0046937,-5.6281407,0.0
-0.0046837,-5.6281407,0.0
-0.0046737,-5.2261307,1.5075377
-0.0046637,-5.2261307,0.0
-0.0046537,-5.6030151,0.0
-0.0046437,-5.4020101,-0.7035176
-0.0046337,-5.2261307,-1.5075377
-0.0046237,-5.6281407,-0.8040201
-0.0046137,-5.6281407,0.0
-0.0046037,-5.4020101,0.7035176
-0.0045937,-5.2261307,0.0
-0.0045837,-5.6281407,0.0
-0.0045737,-5.6281407,0.0
-0.0045637,-5.6281407,-0.7035176
-0.0045537,-5.6281407,0.0
-0.0045437,-5.4020101,-0.7035176
-0.0045337,-5.6281407,-1.5075377
-0.0045237,-5.6281407,0.0
-0.0045137,-6.0050252,-1.5075377
-0.0045037,-5.2261307,0.0
-0.0044937,-5.6281407,0.0
-0.0044837,-5.6281407,0.0
-0.0044737,-5.2261307,-1.6080402
-0.0044637,-5.4271357,0.0
-0.0044537,-5.6030151,0.0
-0.0044437,-5.6281407,0.0
-0.0044337,-5.2261307,0.0
-0.0044237,-5.6281407,-1.6080402
-0.0044137,-5.6281407,0.0
-0.0044037,-5.6281407,0.0
-0.0043937,-5.6281407,0.0
-0.0043837,-5.6281407,-0.8040201
-0.0043737,-5.6281407,0.0
-0.0043637,-5.6281407,0.0
-0.0043537,-5.2261307,0.0
-0.0043437,-5.6281407,0.0
-0.0043337,-5.6281407,0.0
-0.0043237,-5.4020101,0.7035176
-0.0043137,-5.6281407,0.0
-0.0043037,-5.4020101,0.0
-0.0042937,-5.6281407,0.0
-0.0042837,-5.6281407,-0.7035176
-0.0042737,-5.2261307,0.0
-0.0042637,-5.2261307,0.0
-0.0042537,-5.6281407,-1.6080402
-0.0042437,-5.2261307,0.7035176
-0.0042337,-5.6281407,-1.5075377
-0.0042237,-5.6281407,0.0
-0.0042137,-5.6281407,0.0
-0.0042037,-5.4271357,0.0
-0.0041937,-5.6030151,0.0
-0.0041837,-5.6281407,0.0
-0.0041737,-5.2261307,0.0
-0.0041637,4.1959799,-12.0603016
-0.0041537,4.4221106,-46.6331662
-0.0041437,4.6231156,-86.0301514
-0.0041337,4.798995,-128.6432171
-0.0041237,4.4221106,-136.6834182
-0.0041137,4.798995,-138.1909559
-0.0041037,4.6231156,-136.6834182
-0.0040937,4.4221106,-138.1909559
-0.0040837,4.6231156,-136.6834182
-0.0040737,4.4221106,-136.6834182
-0.0040637,4.8241206,-138.2914584
-0.0040537,4.396985,-136.6834182
-0.0040437,4.4221106,-137.3869357
-0.0040337,4.4221106,-136.6834182
-0.0040237,4.4221106,-137.3869357
-0.0040137,4.8241206,-136.6834182
-0.0040037,4.6231156,-137.3869357
-0.0039937,4.798995,-135.0753779
-0.0039837,4.6231156,-136.6834182
-0.0039737,4.8241206,-136.6834182
-0.0039637,4.59799,-136.6834182
-0.0039537,4.4221106,-101.2060309
-0.0039437,4.59799,-73.0653272
-0.0039337,4.8241206,-33.668342
-0.0039237,4.4221106,9.6482413
-0.0039137,4.8241206,51.4572868
-0.0039037,4.8241206,89.2462319
-0.0038937,4.8241206,128.6432171
-0.0038837,4.6231156,132.6633176
-0.0038737,4.798995,131.8592975
-0.0038637,5.0,132.5628151
-0.0038537,4.798995,131.8592975
-0.0038437,4.8241206,113.2663325
-0.0038337,4.8241206,75.4773875
-0.0038237,4.6231156,33.668342
-0.0038137,4.4221106,-3.2160804
-0.0038037,4.59799,-31.3567842
-0.0037937,4.4221106,-69.1457292
-0.0037837,4.59799,-103.7185938
-0.0037737,4.798995,-114.1708552
-0.0037637,4.4221106,-92.3618098
-0.0037537,4.4221106,-70.6532669
-0.0037437,4.4221106,-34.4723621
-0.0037337,4.798995,8.0402011
-0.0037237,4.59799,45.8291461
-0.0037137,4.8241206,83.6180911
-0.0037037,4.59799,109.3467345
-0.0036937,4.4221106,104.4221114
-0.0036837,4.4221106,76.2814076
-0.0036737,4.4221106,38.4924626
-0.0036637,4.4221106,-0.8040201
-0.0036537,4.798995,-27.3366836
-0.0036437,4.59799,-57.0854276
-0.0036337,4.8241206,-85.2261313
-0.0036237,4.4221106,-87.5376891
-0.0036137,4.8241206,-70.6532669
-0.0036037,4.6231156,-48.1407039
-0.0035937,4.4221106,-8.0402011
-0.0035837,4.59799,28.0402012
-0.0035737,4.8241206,62.7135683
-0.0035637,4.59799,84.4221112
-0.0035537,4.4221106,83.6180911
-0.0035437,4.6231156,63.4170859
-0.0035337,4.4221106,30.4522615
-0.0035237,4.59799,-4.8241206
-0.0035137,4.4221106,-30.5527641
-0.0035037,4.4221106,-53.8693472
-0.0034937,4.4221106,-67.537689
-0.0034837,4.59799,-61.8090457
-0.0034737,4.4221106,-54.5728647
-0.0034637,4.8241206,-22.4120605
-0.0034537,4.4221106,11.2562815
-0.0034437,4.8241206,43.4170858
-0.0034337,4.798995,65.9296488
-0.0034237,4.6231156,69.8492468
-0.0034137,4.798995,54.5728647
-0.0034037,4.59799,25.7286434
-0.0033937,4.4221106,-4.8241206
-0.0033837,4.4221106,-28.9447238
-0.0033737,4.4221106,-41.8090456
-0.0033637,4.4221106,-49.0452265
-0.0033537,4.4221106,-49.8492466
-0.0033437,4.59799,-36.8844224
-0.0033337,4.4221106,-7.9396986
-0.0033237,4.59799,20.1005027
-0.0033137,4.4221106,43.4170858
-0.0033037,4.8241206,54.6733673
-0.0032937,4.798995,49.8492466
-0.0032837,4.6231156,31.2562817
-0.0032737,4.8241206,6.3316583
-0.0032637,4.59799,-17.6884423
-0.0032537,4.8241206,-32.1608043
-0.0032437,4.4221106,-43.4170858
-0.0032337,4.798995,-38.4924626
-0.0032237,4.6231156,-22.512563
-0.0032137,4.0201005,0.0
-0.0032037,4.59799,21.7085429
-0.0031937,4.4221106,35.3768847
-0.0031837,4.4221106,39.2964827
-0.0031737,4.4221106,32.0603018
-0.0031637,4.4221106,15.1758795
-0.0031537,4.8241206,-3.2160804
-0.0031437,4.8241206,-20.1005027
-0.0031337,4.4221106,-28.9447238
-0.0031237,4.6231156,-28.9447238
-0.0031137,4.798995,-20.8040203
-0.0031037,4.6231156,-4.8241206
-0.0030937,4.798995,11.2562815
-0.0030837,4.4221106,23.3165831
-0.0030737,4.4221106,27.3366836
-0.0030637,4.4221106,25.7286434
-0.0030537,4.798995,15.9798996
-0.0030437,4.59799,2.4120603
-0.0030337,4.798995,-11.2562815
-0.0030237,4.4221106,-19.2964826
-0.0030137,4.4221106,-19.2964826
-0.0030037,4.6231156,-15.1758795
-0.0029937,4.798995,-6.3316583
-0.0029837,4.6231156,5.6281407
-0.0029737,4.8241206,14.4723619
-0.0029637,4.396985,19.2964826
-0.0029537,4.396985,16.0804021
-0.0029437,4.6231156,10.3517589
-0.0029337,4.4221106,3.2160804
-0.0029237,4.8241206,-6.4321609
-0.0029137,4.4221106,-12.8643217
-0.0029037,4.8241206,-13.6683418
-0.0028937,4.4221106,-9.6482413
-0.0028837,4.4221106,-3.2160804
-0.0028737,4.4221106,3.2160804
-0.0028637,4.59799,10.4522614
-0.0028537,4.0201005,14.3718594
-0.0028437,4.8241206,12.0603016
-0.0028337,4.798995,7.9396986
-0.0028237,4.4221106,1.6080402
-0.0028137,4.8241206,-3.2160804
-0.0028037,4.4221106,-8.0402011
-0.0027937,4.798995,-9.5477388
-0.0027837,4.4221106,-7.1356784
-0.0027737,4.4221106,-1.6080402
-0.0027637,4.4221106,3.2160804
-0.0027537,4.4221106,8.0402011
-0.0027437,4.4221106,8.8442212
-0.0027337,4.4221106,8.0402011
-0.0027237,4.4221106,8.0402011
-0.0027137,4.798995,3.1155779
-0.0027037,4.59799,-1.6080402
-0.0026937,4.798995,-4.8241206
-0.0026837,4.4221106,-4.8241206
-0.0026737,4.4221106,-4.7236181
-0.0026637,4.59799,-1.6080402
-0.0026537,4.4221106,3.1155779
-0.0026437,4.6231156,5.6281407
-0.0026337,4.4221106,6.4321609
-0.0026237,4.6231156,5.6281407
-0.0026137,4.8241206,4.8241206
-0.0026037,4.4221106,2.3115578
-0.0025937,4.798995,-1.6080402
-0.0025837,4.8241206,-2.4120603
-0.0025737,4.8241206,-4.8241206
-0.0025637,4.59799,-0.7035176
-0.0025537,4.4221106,0.0
-0.0025437,4.4221106,2.4120603
-0.0025337,4.4221106,4.7236181
-0.0025237,4.4221106,4.8241206
-0.0025137,4.4221106,4.8241206
-0.0025037,4.59799,3.2160804
-0.0024937,4.4221106,1.6080402
-0.0024837,4.4221106,0.0
-0.0024737,4.4221106,-1.6080402
-0.0024637,4.59799,-0.7035176
-0.0024537,4.396985,-1.5075377
-0.0024437,4.4221106,0.0
-0.0024337,4.8241206,1.6080402
-0.0024237,4.6231156,2.3115578
-0.0024137,4.4221106,3.2160804
-0.0024037,4.59799,3.2160804
-0.0023937,4.8241206,1.6080402
-0.0023837,4.4221106,0.7035176
-0.0023737,4.798995,0.0
-0.0023637,4.59799,0.0
-0.0023537,4.798995,0.0
-0.0023437,4.6231156,0.8040201
-0.0023337,4.798995,0.0
-0.0023237,4.59799,1.6080402
-0.0023137,4.4221106,1.6080402
-0.0023037,4.6231156,3.2160804
-0.0022937,4.4221106,1.6080402
-0.0022837,4.59799,2.4120603
-0.0022737,4.798995,0.0
-0.0022637,4.59799,0.0
-0.0022537,4.4221106,0.0
-0.0022437,4.8241206,0.0
-0.0022337,4.396985,1.6080402
-0.0022237,4.6231156,0.0
-0.0022137,4.4221106,0.0
