second,Volt,Volt.1
-0.0082737,0.8040201,4.8241206
-0.0082637,0.8040201,5.2261307
-0.0082537,0.8040201,4.8241206
-0.0082437,0.5778895,4.8241206
-0.0082337,0.8040201,5.2261307
-0.0082237,0.5778895,5.2261307
-0.0082137,0.4020101,5.6281407
-0.0082037,0.8040201,5.0
-0.0081937,0.4020101,4.8241206
-0.0081837,0.6030151,5.2261307
-0.0081737,0.8040201,5.2261307
-0.0081637,0.8040201,5.2261307
-0.0081537,0.4020101,5.2261307
-0.0081437,0.4020101,5.0
-0.0081337,0.8040201,4.8241206
-0.0081237,0.4020101,4.8241206
-0.0081137,0.4020101,4.8241206
-0.0081037,0.5778895,4.8241206
-0.0080937,0.4020101,5.2261307
-0.0080837,0.5778895,5.2261307
-0.0080737,0.4020101,5.2261307
-0.0080637,0.4020101,5.2261307
-0.0080537,0.0,5.6281407
-0.0080437,0.0,5.0
-0.0080337,0.3768844,5.2261307
-0.0080237,0.0,5.0251257
-0.0080137,0.0,4.8241206
-0.0080037,0.201005,5.0
-0.0079937,0.3768844,4.8241206
-0.0079837,0.201005,5.2261307
-0.0079737,-0.3768844,5.2261307
-0.0079637,0.1758794,5.2261307
-0.0079537,0.0,4.8241206
-0.0079437,0.0,5.4020101
-0.0079337,0.0,5.2261307
-0.0079237,0.0,5.2261307
-0.0079137,-0.3768844,4.8241206
-0.0079037,-0.201005,4.4221106
-0.0078937,0.0,4.4221106
-0.0078837,-0.1758794,4.8241206
-0.0078737,-0.3768844,5.2261307
-0.0078637,0.0,5.2261307
-0.0078537,0.0,5.2261307
-0.0078437,-0.4020101,5.2261307
-0.0078337,0.0,4.8241206
-0.0078237,0.0,5.2261307
-0.0078137,-0.7788945,5.2010051
-0.0078037,-0.6030151,5.0
-0.0077937,-0.4020101,4.4221106
-0.0077837,-0.201005,4.4221106
-0.0077737,-0.3768844,4.4221106
-0.0077637,-0.4020101,4.6231156
-0.0077537,-0.4020101,4.8241206
-0.0077437,-0.6030151,5.2261307
-0.0077337,-0.4020101,5.2261307
-0.0077237,-0.6030151,5.2261307
-0.0077137,0.0,5.6281407
-0.0077037,-0.201005,4.8241206
-0.0076937,-0.4020101,4.8241206
-0.0076837,-0.6030151,5.0
-0.0076737,-0.8040201,4.4221106
-0.0076637,-1.0050251,4.6231156
-0.0076537,-0.4020101,4.798995
-0.0076437,-0.8040201,5.0251257
-0.0076337,-1.1809045,5.2261307
-0.0076237,-0.8040201,5.2261307
-0.0076137,-0.8040201,5.2261307
-0.0076037,-0.8040201,5.2261307
-0.0075937,-0.8040201,5.2261307
-0.0075837,-0.9798995,4.8241206
-0.0075737,-0.8040201,4.798995
-0.0075637,-1.2060302,4.59799
-0.0075537,-0.8040201,4.4221106
-0.0075437,-1.2060302,5.0251257
-0.0075337,-1.2060302,4.8241206
-0.0075237,-1.2060302,5.2261307
-0.0075137,-0.8040201,4.8241206
-0.0075037,-0.9798995,5.0251257
-0.0074937,-0.8040201,5.2261307
-0.0074837,-1.0050251,5.2261307
-0.0074737,-1.2060302,4.8241206
-0.0074637,-0.9798995,4.8241206
-0.0074537,-1.1809045,4.4221106
-0.0074437,-0.9798995,4.59799
-0.0074337,-0.8040201,4.8241206
-0.0074237,-1.3819096,4.59799
-0.0074137,-1.2060302,5.2261307
-0.0074037,-1.3819096,5.0
-0.0073937,-1.5829146,4.8241206
-0.0073837,-1.6080402,5.0251257
-0.0073737,-1.6080402,4.8241206
-0.0073637,-1.4070352,5.0251257
-0.0073537,-1.6080402,4.8241206
-0.0073437,-1.6080402,4.8241206
-0.0073337,-1.5829146,4.8241206
-0.0073237,-1.6080402,4.4221106
-0.0073137,-1.6080402,4.8241206
-0.0073037,-1.6080402,4.59799
-0.0072937,-1.6080402,4.8241206
-0.0072837,-1.6080402,5.0251257
-0.0072737,-1.6080402,5.2261307
-0.0072637,-1.8090452,5.2261307
-0.0072537,-1.9849246,4.8241206
-0.0072437,-1.7839196,4.8241206
-0.0072337,-1.9849246,4.8241206
-0.0072237,-1.6080402,4.396985
-0.0072137,-1.6080402,4.8241206
-0.0072037,-1.8090452,4.6231156
-0.0071937,-1.9849246,4.8241206
-0.0071837,-2.0100503,4.6231156
-0.0071737,-2.0100503,5.2261307
-0.0071637,-2.0100503,5.0
-0.0071537,-2.0100503,5.2010051
-0.0071437,-1.7839196,4.8241206
-0.0071337,-2.0100503,5.2010051
-0.0071237,-2.0100503,4.8241206
-0.0071137,-2.0100503,4.8241206
-0.0071037,-2.0100503,4.4221106
-0.0070937,-2.3869347,4.798995
-0.0070837,-2.1859297,4.6231156
-0.0070737,-2.0100503,4.4221106
-0.0070637,-2.1859297,4.6231156
-0.0070537,-2.3869347,5.2010051
-0.0070437,-2.4120603,5.0
-0.0070337,-2.0100503,4.8241206
-0.0070237,-2.2110553,4.8241206
-0.0070137,-2.4120603,4.8241206
-0.0070037,-2.4120603,4.8241206
-0.0069937,-2.0100503,4.4221106
-0.0069837,-2.4120603,4.4221106
-0.0069737,-2.4120603,4.8241206
-0.0069637,-2.4120603,4.8241206
-0.0069537,-2.4120603,5.2010051
-0.0069437,-2.4120603,4.6231156
-0.0069337,-2.4120603,4.8241206
-0.0069237,-2.6130653,4.8241206
-0.0069137,-2.4120603,4.8241206
-0.0069037,-2.6130653,4.8241206
-0.0068937,-2.7889447,4.8241206
-0.0068837,-2.4120603,4.8241206
-0.0068737,-2.8140704,4.8241206
-0.0068637,-2.5879397,4.4221106
-0.0068537,-2.8140704,4.8241206
-0.0068437,-2.8140704,4.8241206
-0.0068337,-2.8140704,4.4221106
-0.0068237,-2.8140704,4.6231156
-0.0068137,-2.8140704,4.8241206
-0.0068037,-2.8140704,5.0251257
-0.0067937,-3.1909548,4.8241206
-0.0067837,-2.8140704,4.8241206
-0.0067737,-2.8140704,4.8241206
-0.0067637,-3.0150754,4.6231156
-0.0067537,-2.8140704,4.4221106
-0.0067437,-2.8140704,4.6231156
-0.0067337,-2.8140704,4.4221106
-0.0067237,-3.0150754,4.396985
-0.0067137,-3.2160804,4.798995
-0.0067037,-2.9899498,4.6231156
-0.0066937,-2.8140704,4.8241206
-0.0066837,-3.2160804,4.8241206
-0.0066737,-3.2160804,4.4221106
-0.0066637,-3.2160804,4.59799
-0.0066537,-3.2160804,4.8241206
-0.0066437,-3.2160804,4.0201005
-0.0066337,-2.8140704,4.4221106
-0.0066237,-3.2160804,4.4221106
-0.0066137,-2.8140704,4.798995
-0.0066037,-3.2160804,4.59799
-0.0065937,-2.8140704,5.2010051
-0.0065837,-3.3919598,4.8241206
-0.0065737,-3.2160804,4.8241206
-0.0065637,-3.2160804,4.8241206
-0.0065537,-3.2160804,4.8241206
-0.0065437,-3.6180905,4.798995
-0.0065337,-3.5929649,4.396985
-0.0065237,-3.4170855,4.1959799
-0.0065137,-3.5929649,4.4221106
-0.0065037,-3.7939699,4.4221106
-0.0064937,-3.6180905,4.4221106
-0.0064837,-3.6180905,4.59799
-0.0064737,-3.6180905,4.8241206
-0.0064637,-3.6180905,4.8241206
-0.0064537,-3.2160804,4.8241206
-0.0064437,-3.5929649,4.8241206
-0.0064337,-3.6180905,4.4221106
-0.0064237,-3.8190955,4.4221106
-0.0064137,-3.6180905,4.396985
-0.0064037,-3.7939699,4.6231156
-0.0063937,-3.6180905,4.396985
-0.0063837,-3.7939699,4.4221106
-0.0063737,-3.6180905,4.4221106
-0.0063637,-4.0201005,5.0251257
-0.0063537,-3.6180905,4.8241206
-0.0063437,-3.8190955,4.8241206
-0.0063337,-3.9949749,4.8241206
-0.0063237,-3.7939699,4.59799
-0.0063137,-4.0201005,4.798995
-0.0063037,-3.8190955,4.0201005
-0.0062937,-3.9949749,4.4221106
-0.0062837,-3.8190955,4.4221106
-0.0062737,-4.4221106,4.4221106
-0.0062637,-4.0201005,4.6231156
-0.0062537,-4.0201005,4.4221106
-0.0062437,-4.4221106,4.8241206
-0.0062337,-4.0201005,4.798995
-0.0062237,-4.2211056,4.6231156
-0.0062137,-4.0201005,4.4221106
-0.0062037,-4.0201005,4.4221106
-0.0061937,-4.0201005,4.4221106
-0.0061837,-4.2211056,4.2211056
-0.0061737,-4.396985,4.0201005
-0.0061637,-4.2211056,4.1959799
-0.0061537,-4.0201005,4.0201005
-0.0061437,-4.4221106,4.2211056
-0.0061337,-4.0201005,4.4221106
-0.0061237,-4.4221106,4.8241206
-0.0061137,-4.798995,4.8241206
-0.0061037,-4.4221106,4.8241206
-0.0060937,-4.8241206,4.8241206
-0.0060837,-4.4221106,4.6231156
-0.0060737,-4.4221106,4.396985
-0.0060637,-4.59799,4.1959799
-0.0060537,-4.8241206,4.0201005
-0.0060437,-4.8241206,4.2211056
-0.0060337,-4.4221106,4.4221106
-0.0060237,-4.6231156,4.6231156
-0.0060137,-4.8241206,4.8241206
-0.0060037,-4.6231156,4.8241206
-0.0059937,-4.798995,4.8241206
-0.0059837,-4.59799,4.4221106
-0.0059737,-4.8241206,4.0201005
-0.0059637,-5.0251257,4.2211056
-0.0059537,-5.2010051,4.0201005
-0.0059437,-4.6231156,4.0201005
-0.0059337,-4.798995,4.0201005
-0.0059237,-4.8241206,4.4221106
-0.0059137,-5.2010051,4.4221106
-0.0059037,-5.0251257,4.6231156
-0.0058937,-5.2010051,4.4221106
-0.0058837,-5.0251257,4.59799
-0.0058737,-4.8241206,4.4221106
-0.0058637,-5.2261307,4.1959799
-0.0058537,-5.2010051,4.4221106
-0.0058437,-5.2261307,4.0201005
-0.0058337,-5.2261307,4.0201005
-0.0058237,-5.2261307,4.0201005
-0.0058137,-5.2261307,4.396985
-0.0058037,-5.0251257,4.4221106
-0.0057937,-5.2261307,4.4221106
-0.0057837,-5.2261307,4.8241206
-0.0057737,-5.2261307,4.8241206
-0.0057637,-5.2261307,4.4221106
-0.0057537,-5.2261307,4.4221106
-0.0057437,-5.2261307,4.4221106
-0.0057337,-5.6030151,4.396985
-0.0057237,-5.4020101,4.1959799
-0.0057137,-5.2261307,4.4221106
-0.0057037,-5.6281407,4.0201005
-0.0056937,-5.2261307,4.0201005
-0.0056837,-5.4020101,4.2211056
-0.0056737,-5.2261307,4.4221106
-0.0056637,-5.6281407,4.1959799
-0.0056537,-5.6030151,1.2060302
-0.0056437,-5.2261307,-3.8190955
-0.0056337,-5.6030151,-9.2462312
-0.0056237,-5.2261307,-13.0653267
-0.0056137,-5.2261307,-14.4472363
-0.0056037,-5.4020101,-13.6683418
-0.0055937,-5.6030151,-9.6482413
-0.0055837,-5.0251257,-5.4271357
-0.0055737,-5.2261307,-1.2060302
-0.0055637,-5.2261307,0.9798995
-0.0055537,-4.8241206,1.1809045
-0.0055437,-5.0,-1.0050251
-0.0055337,-5.2261307,-4.4221106
-0.0055237,-5.0,-8.2160805
-0.0055137,-4.8241206,-10.8542714
-0.0055037,-5.0251257,-11.6582915
-0.0054937,-5.2261307,-11.2311559
-0.0054837,-5.0251257,-8.4422111
-0.0054737,-4.8241206,-5.2261307
-0.0054637,-4.8241206,-2.8140704
-0.0054537,-5.2010051,-1.2060302
-0.0054437,-4.8241206,-1.2060302
-0.0054337,-4.8241206,-2.4120603
-0.0054237,-5.0251257,-5.0251257
-0.0054137,-4.8241206,-7.236181
-0.0054037,-4.8241206,-9.0452262
-0.0053937,-4.8241206,-10.0251257
-0.0053837,-4.8241206,-9.2462312
-0.0053737,-4.8241206,-8.0150754
-0.0053637,-4.59799,-5.6281407
-0.0053537,-4.798995,-3.6180905
-0.0053437,-4.8241206,-2.8140704
-0.0053337,-4.8241206,-2.8140704
-0.0053237,-4.4221106,-3.6180905
-0.0053137,-4.4221106,-5.2261307
-0.0053037,-4.59799,-6.6331659
-0.0052937,-4.8241206,-8.0402011
-0.0052837,-4.8241206,-8.6180905
-0.0052737,-4.798995,-8.4422111
-0.0052637,-4.4221106,-7.638191
-0.0052537,-4.4221106,-5.6281407
-0.0052437,-4.59799,-4.1959799
-0.0052337,-4.4221106,-3.2160804
-0.0052237,-4.4221106,-3.6180905
-0.0052137,-4.4221106,-3.6180905
-0.0052037,-4.4221106,-5.2261307
-0.0051937,-4.4221106,-6.4321609
-0.0051837,-4.2211056,-7.236181
-0.0051737,-4.4221106,-7.638191
-0.0051637,-4.1959799,-7.437186
-0.0051537,-4.396985,-6.8090453
-0.0051437,-4.2211056,-5.6281407
-0.0051337,-4.396985,-4.798995
-0.0051237,-4.4221106,-4.0201005
-0.0051137,-4.0201005,-3.6180905
-0.0051037,-4.2211056,-4.4221106
-0.0050937,-4.0201005,-5.6030151
-0.0050837,-4.2211056,-6.2060302
-0.0050737,-3.6180905,-6.8341709
-0.0050637,-4.0201005,-7.0351759
-0.0050537,-4.0201005,-6.8090453
-0.0050437,-4.0201005,-6.6080403
-0.0050337,-4.0201005,-5.6281407
-0.0050237,-4.0201005,-5.0
-0.0050137,-4.0201005,-4.8241206
-0.0050037,-4.1959799,-4.8241206
-0.0049937,-4.0201005,-4.798995
-0.0049837,-4.0201005,-5.4271357
-0.0049737,-3.5929649,-6.4070352
-0.0049637,-3.8190955,-6.4321609
-0.0049537,-3.9949749,-6.8341709
-0.0049437,-3.7939699,-6.6331659
-0.0049337,-3.2160804,-6.0301508
-0.0049237,-3.6180905,-5.4271357
-0.0049137,-3.6180905,-4.8241206
-0.0049037,-3.4170855,-5.0251257
-0.0048937,-3.6180905,-4.798995
-0.0048837,-3.3919598,-5.0251257
-0.0048737,-3.6180905,-5.6030151
-0.0048637,-3.6180905,-5.4271357
-0.0048537,-3.6180905,-6.4321609
-0.0048437,-3.4170855,-6.2311558
-0.0048337,-3.2160804,-6.0301508
-0.0048237,-3.3919598,-6.0301508
-0.0048137,-3.6180905,-5.6281407
-0.0048037,-3.3919598,-5.0251257
-0.0047937,-3.2160804,-5.2010051
-0.0047837,-3.2160804,-4.8241206
-0.0047737,-3.5929649,-5.2010051
-0.0047637,-3.2160804,-5.4271357
-0.0047537,-3.6180905,-5.6281407
-0.0047437,-3.2160804,-5.8291458
-0.0047337,-3.2160804,-6.0301508
-0.0047237,-3.2160804,-6.2060302
-0.0047137,-3.2160804,-6.0301508
-0.0047037,-3.2160804,-5.4020101
-0.0046937,-3.2160804,-5.2261307
-0.0046837,-3.2160804,-5.0251257
-0.0046737,-3.1909548,-5.2261307
-0.0046637,-3.2160804,-5.4271357
-0.0046537,-3.5929649,-5.2261307
-0.0046437,-3.2160804,-5.6281407
-0.0046337,-3.2160804,-5.6281407
-0.0046237,-2.8140704,-6.0301508
-0.0046137,-2.8140704,-6.0050252
-0.0046037,-2.8140704,-5.8291458
-0.0045937,-2.8140704,-5.6281407
-0.0045837,-3.0150754,-5.6281407
-0.0045737,-2.8140704,-5.2261307
-0.0045637,-2.8140704,-5.2261307
-0.0045537,-2.8140704,-5.2261307
-0.0045437,-2.5879397,-5.2261307
-0.0045337,-2.7889447,-5.6030151
-0.0045237,-2.6130653,-5.4020101
-0.0045137,-2.7889447,-5.2261307
-0.0045037,-2.6130653,-5.8040201
-0.0044937,-2.8140704,-5.6281407
-0.0044837,-2.8140704,-6.0301508
-0.0044737,-2.7889447,-5.6281407
-0.0044637,-2.8140704,-5.4271357
-0.0044537,-2.4120603,-5.2010051
-0.0044437,-2.4120603,-5.2261307
-0.0044337,-2.7889447,-5.2261307
-0.0044237,-2.4120603,-5.2261307
-0.0044137,-2.8140704,-5.6281407
-0.0044037,-2.5879397,-5.8040201
-0.0043937,-2.4120603,-6.0050252
-0.0043837,-2.1859297,-5.8291458
-0.0043737,-2.4120603,-5.6281407
-0.0043637,-2.4120603,-5.4020101
-0.0043537,-2.4120603,-6.0050252
-0.0043437,-2.4120603,-5.2261307
-0.0043337,-2.3869347,-5.2261307
-0.0043237,-2.4120603,-5.2261307
-0.0043137,-2.4120603,-5.2261307
-0.0043037,-2.1859297,-5.2261307
-0.0042937,-2.0100503,-5.6030151
-0.0042837,-2.1859297,-5.4271357
-0.0042737,-2.0100503,-5.6281407
-0.0042637,-1.8090452,-5.8291458
-0.0042537,-2.0100503,-5.6281407
-0.0042437,-2.0100503,-5.2261307
-0.0042337,-2.0100503,-5.6281407
-0.0042237,-2.1859297,-5.4020101
-0.0042137,-1.6080402,-5.6030151
-0.0042037,-2.0100503,-5.2261307
-0.0041937,-2.0100503,-5.6030151
-0.0041837,-2.0100503,-5.2261307
-0.0041737,-1.6080402,-5.2261307
-0.0041637,-1.8090452,-5.6281407
-0.0041537,-1.6080402,-5.2261307
-0.0041437,-1.6080402,-5.8040201
-0.0041337,-1.6080402,-5.6030151
-0.0041237,-1.6080402,-5.0
-0.0041137,-1.6080402,-5.2261307
-0.0041037,-1.3819096,-5.0251257
-0.0040937,-1.9849246,-5.2261307
-0.0040837,-1.6080402,-5.4020101
-0.0040737,-1.6080402,-5.2261307
-0.0040637,-1.6080402,-5.4271357
-0.0040537,-1.6080402,-5.6281407
-0.0040437,-1.6080402,-5.2261307
-0.0040337,-1.6080402,-5.6030151
-0.0040237,-1.6080402,-5.2261307
-0.0040137,-1.9849246,-5.2261307
-0.0040037,-1.4070352,-5.2261307
-0.0039937,-1.2060302,-5.2261307
-0.0039837,-1.2060302,-5.2261307
-0.0039737,-1.5829146,-4.8241206
-0.0039637,-1.6080402,-5.4020101
-0.0039537,-1.5829146,-5.2261307
-0.0039437,-1.4070352,-5.4271357
-0.0039337,-1.2060302,-5.2261307
-0.0039237,-1.2060302,-5.2261307
-0.0039137,-1.5829146,-5.6030151
-0.0039037,-1.2060302,-5.0
-0.0038937,-1.2060302,-5.2261307
-0.0038837,-1.2060302,-5.2261307
-0.0038737,-1.2060302,-5.2261307
-0.0038637,-1.4070352,-5.0251257
-0.0038537,-1.1809045,-5.2261307
-0.0038437,-1.2060302,-5.4020101
-0.0038337,-1.1809045,-5.2010051
-0.0038237,-1.2060302,-5.0
-0.0038137,-1.1809045,-5.2261307
-0.0038037,-1.2060302,-5.2261307
-0.0037937,-0.8040201,-5.2261307
-0.0037837,-0.8040201,-5.2261307
-0.0037737,-1.1809045,-5.2261307
-0.0037637,-1.0050251,-5.2261307
-0.0037537,-0.8040201,-5.6030151
-0.0037437,-0.8040201,-5.2261307
-0.0037337,-0.8040201,-5.2261307
-0.0037237,-0.6030151,-5.2261307
-0.0037137,-0.4020101,-5.2261307
-0.0037037,-0.4020101,-5.4271357
-0.0036937,-0.8040201,-5.2261307
-0.0036837,-0.8040201,-5.6281407
-0.0036737,-0.4020101,-5.2261307
-0.0036637,-0.8040201,-5.2261307
-0.0036537,-0.8040201,-4.8241206
-0.0036437,-0.4020101,-5.2261307
-0.0036337,-0.7788945,-5.2261307
-0.0036237,-0.1758794,-5.2261307
-0.0036137,-0.8040201,-5.2261307
-0.0036037,-0.201005,-5.0251257
-0.0035937,-0.4020101,-5.2010051
-0.0035837,-0.4020101,-5.0
-0.0035737,-0.4020101,-5.2010051
-0.0035637,-0.1758794,-5.0251257
-0.0035537,0.0,-5.2261307
-0.0035437,0.0,-5.2261307
-0.0035337,0.0,-4.8241206
-0.0035237,0.0,-5.0251257
-0.0035137,0.0,-4.8241206
-0.0035037,-0.201005,-5.0
-0.0034937,0.3768844,-4.8241206
-0.0034837,0.0,-5.2261307
-0.0034737,0.0,-5.6030151
-0.0034637,0.201005,-5.4271357
-0.0034537,0.0,-5.2261307
-0.0034437,0.0,-5.4020101
-0.0034337,-0.3768844,-5.2010051
-0.0034237,-0.201005,-5.0
-0.0034137,0.0,-4.798995
-0.0034037,0.0,-4.6231156
-0.0033937,0.3768844,-4.798995
-0.0033837,0.201005,-4.8241206
-0.0033737,0.0,-5.2010051
-0.0033637,0.1758794,-5.2261307
-0.0033537,0.3768844,-5.2261307
-0.0033437,0.201005,-5.6281407
-0.0033337,0.0,-5.2261307
-0.0033237,0.0,-5.2261307
-0.0033137,0.0,-5.2261307
-0.0033037,0.4020101,-5.0251257
-0.0032937,0.0,-4.8241206
-0.0032837,0.4020101,-4.59799
-0.0032737,0.4020101,-4.4221106
-0.0032637,0.0,-5.2261307
-0.0032537,0.3768844,-5.6030151
-0.0032437,0.201005,-5.6281407
-0.0032337,0.4020101,-5.2261307
-0.0032237,0.6030151,-5.2261307
-0.0032137,0.4020101,-4.8241206
-0.0032037,0.4020101,-5.4271357
-0.0031937,0.4020101,-4.4221106
-0.0031837,0.201005,-4.8241206
-0.0031737,0.7788945,-4.8241206
-0.0031637,0.5778895,-5.0251257
-0.0031537,0.8040201,-4.8241206
-0.0031437,0.5778895,-5.0251257
-0.0031337,0.4020101,-5.2261307
-0.0031237,0.4020101,-5.2261307
-0.0031137,0.4020101,-5.2261307
-0.0031037,0.8040201,-5.0251257
-0.0030937,0.8040201,-4.8241206
-0.0030837,0.8040201,-4.8241206
-0.0030737,0.8040201,-4.8241206
-0.0030637,0.8040201,-4.6231156
-0.0030537,1.2060302,-4.4221106
-0.0030437,0.8040201,-4.8241206
-0.0030337,0.7788945,-4.4221106
-0.0030237,1.0050251,-5.2261307
-0.0030137,0.8040201,-5.2261307
-0.0030037,1.0050251,-5.2261307
-0.0029937,0.8040201,-4.8241206
-0.0029837,1.0050251,-5.2261307
-0.0029737,0.8040201,-4.8241206
-0.0029637,0.9798995,-4.8241206
-0.0029537,0.8040201,-4.8241206
-0.0029437,1.0050251,-4.8241206
-0.0029337,1.2060302,-5.2010051
-0.0029237,1.3819096,-5.0
-0.0029137,1.2060302,-4.8241206
-0.0029037,1.2060302,-4.8241206
-0.0028937,1.2060302,-4.8241206
-0.0028837,1.4070352,-5.0
-0.0028737,1.2060302,-4.8241206
-0.0028637,1.4070352,-5.2261307
-0.0028537,0.8040201,-4.4221106
-0.0028437,1.4070352,-4.59799
-0.0028337,1.2060302,-4.798995
-0.0028237,1.3819096,-4.6231156
-0.0028137,1.2060302,-4.8241206
-0.0028037,1.3819096,-5.0251257
-0.0027937,1.6080402,-4.8241206
-0.0027837,1.4070352,-5.2261307
-0.0027737,1.5829146,-5.2261307
-0.0027637,1.6080402,-5.0
-0.0027537,1.2060302,-5.2010051
-0.0027437,1.7839196,-4.8241206
-0.0027337,1.6080402,-4.8241206
-0.0027237,2.0100503,-4.4221106
-0.0027137,1.9849246,-4.798995
-0.0027037,1.3819096,-4.6231156
-0.0026937,1.6080402,-4.798995
-0.0026837,1.7839196,-5.0251257
-0.0026737,1.6080402,-4.8241206
-0.0026637,1.7839196,-5.0251257
-0.0026537,1.5829146,-4.8241206
-0.0026437,2.0100503,-5.0251257
-0.0026337,2.0100503,-5.2261307
-0.0026237,1.6080402,-5.0
-0.0026137,1.6080402,-4.4221106
-0.0026037,2.0100503,-4.6231156
-0.0025937,1.9849246,-4.4221106
-0.0025837,1.6080402,-4.59799
-0.0025737,2.0100503,-4.4221106
-0.0025637,2.0100503,-4.8241206
-0.0025537,2.0100503,-5.2010051
-0.0025437,2.0100503,-5.0251257
-0.0025337,2.0100503,-5.2261307
-0.0025237,2.4120603,-4.8241206
-0.0025137,2.0100503,-5.2010051
-0.0025037,2.2110553,-5.0
-0.0024937,2.0100503,-4.798995
-0.0024837,2.1859297,-4.59799
-0.0024737,2.3869347,-4.8241206
-0.0024637,2.4120603,-4.8241206
-0.0024537,2.4120603,-4.4221106
