x-axis,2
second,Volt
-503.65E-06,
-502.65E-06,-18.94907083E+00
-501.65E-06,-21.61439753E+00
-500.65E-06,-23.12997545E+00
-499.65E-06,-19.10585475E+00
-498.65E-06,-17.27670898E+00
-497.65E-06,-16.85861851E+00
-496.65E-06,-17.09379440E+00
-495.65E-06,-17.27670898E+00
-494.65E-06,-16.85861851E+00
-493.65E-06,-16.44052805E+00
-492.65E-06,-16.67570394E+00
-491.65E-06,-16.67570394E+00
-490.65E-06,-15.91791497E+00
-489.65E-06,-16.51892001E+00
-488.65E-06,-16.17922151E+00
-487.65E-06,-16.02243759E+00
-486.65E-06,-16.02243759E+00
-485.65E-06,-16.02243759E+00
-484.65E-06,-16.02243759E+00
-483.65E-06,-16.02243759E+00
-482.65E-06,-14.92495012E+00
-481.65E-06,-15.18625666E+00
-480.65E-06,-15.08173405E+00
-479.65E-06,-15.18625666E+00
-478.65E-06,-14.92495012E+00
-477.65E-06,-14.76816620E+00
-476.65E-06,-14.50685966E+00
-475.65E-06,-14.16716116E+00
-474.65E-06,-13.93198527E+00
-473.65E-06,-13.74907070E+00
-472.65E-06,-13.51389481E+00
-471.65E-06,-13.51389481E+00
-470.65E-06,-13.33098023E+00
-469.65E-06,-13.33098023E+00
-468.65E-06,-12.91288977E+00
-467.65E-06,-12.49479931E+00
-466.65E-06,-12.67771389E+00
-465.65E-06,-12.41640735E+00
-464.65E-06,-11.84153296E+00
-463.65E-06,-11.84153296E+00
-462.65E-06,-11.65861838E+00
-461.65E-06,-11.58022642E+00
-460.65E-06,-11.24052792E+00
-459.65E-06,-11.42344250E+00
-458.65E-06,-10.58726157E+00
-457.65E-06,-10.74404550E+00
-456.65E-06,-10.82243746E+00
-455.65E-06,-10.58726157E+00
-454.65E-06,-10.16917111E+00
-453.65E-06,-9.98625653E+00
-452.65E-06,-9.90786457E+00
-451.65E-06,-9.98625653E+00
-450.65E-06,-9.48977411E+00
-449.65E-06,-9.48977411E+00
-448.65E-06,-9.48977411E+00
-447.65E-06,-8.91489972E+00
-446.65E-06,-8.81037711E+00
-445.65E-06,-8.91489972E+00
-444.65E-06,-8.49680926E+00
-443.65E-06,-7.81741226E+00
-442.65E-06,-8.49680926E+00
-441.65E-06,-8.07871880E+00
-440.65E-06,-7.81741226E+00
-439.65E-06,-7.39932179E+00
-438.65E-06,-7.39932179E+00
-437.65E-06,-7.24253787E+00
-436.65E-06,-7.24253787E+00
-435.65E-06,-6.98123133E+00
-434.65E-06,-6.98123133E+00
-433.65E-06,-6.71992479E+00
-432.65E-06,-6.64153283E+00
-431.65E-06,-6.56314087E+00
-430.65E-06,-6.40635695E+00
-429.65E-06,-5.72695994E+00
-428.65E-06,-5.80535191E+00
-427.65E-06,-5.57017602E+00
-426.65E-06,-5.30886948E+00
-425.65E-06,-5.15208556E+00
-424.65E-06,-5.57017602E+00
-423.65E-06,-4.89077902E+00
-422.65E-06,-4.96917098E+00
-421.65E-06,-5.15208556E+00
-420.65E-06,-4.47268856E+00
-419.65E-06,-4.55108052E+00
-418.65E-06,-3.89781417E+00
-417.65E-06,-4.31590463E+00
-416.65E-06,-3.63650763E+00
-415.65E-06,-3.71489959E+00
-414.65E-06,-3.89781417E+00
-413.65E-06,-3.55811567E+00
-412.65E-06,-3.29680913E+00
-411.65E-06,-3.29680913E+00
-410.65E-06,-2.80032670E+00
-409.65E-06,-3.06163324E+00
-408.65E-06,-2.30384428E+00
-407.65E-06,-2.38223624E+00
-406.65E-06,-2.22545232E+00
-405.65E-06,-2.22545232E+00
-404.65E-06,-1.80736186E+00
-403.65E-06,-2.22545232E+00
-402.65E-06,-1.80736186E+00
-401.65E-06,-1.38927139E+00
-400.65E-06,-1.54605532E+00
-399.65E-06,-1.46766336E+00
-398.65E-06,-971.18093E-03
-397.65E-06,-1.04957289E+00
-396.65E-06,-553.09047E-03
-395.65E-06,-553.09047E-03
-394.65E-06,-709.87439E-03
-393.65E-06,-291.78393E-03
-392.65E-06,-213.39197E-03
-391.65E-06,-291.78393E-03
-390.65E-06,-135.00001E-03
-389.65E-06,+283.09046E-03
-388.65E-06,+439.87438E-03
-387.65E-06,+283.09046E-03
-386.65E-06,+857.96484E-03
-385.65E-06,+701.18092E-03
-384.65E-06,+701.18092E-03
-383.65E-06,+1.27605531E+00
-382.65E-06,+1.27605531E+00
-381.65E-06,+1.27605531E+00
-380.65E-06,+1.53736185E+00
-379.65E-06,+1.53736185E+00
-378.65E-06,+2.11223623E+00
-377.65E-06,+2.19062819E+00
-376.65E-06,+2.11223623E+00
-375.65E-06,+2.37354277E+00
-374.65E-06,+2.60871866E+00
-373.65E-06,+2.53032669E+00
-372.65E-06,+2.79163323E+00
-371.65E-06,+3.02680912E+00
-370.65E-06,+3.36650762E+00
-369.65E-06,+3.44489958E+00
-368.65E-06,+3.36650762E+00
-367.65E-06,+3.36650762E+00
