x-axis,2
second,Volt
-49.50365E-03,+654.10803E-03
-49.45365E-03,+490.89195E-03
-49.40365E-03,+355.36432E-03
-49.35365E-03,+155.71608E-03
-49.30365E-03,+66.82161E-03
-49.25365E-03,-48.30402E-03
-49.20365E-03,-211.52010E-03
-49.15365E-03,-291.67085E-03
-49.10365E-03,-342.67588E-03
-49.05365E-03,-281.46985E-03
-49.00365E-03,-296.04271E-03
-48.95365E-03,-323.73115E-03
-48.90365E-03,-290.21356E-03
-48.85365E-03,-217.34924E-03
-48.80365E-03,-24.98744E-03
-48.75365E-03,+126.57035E-03
-48.70365E-03,+215.46482E-03
-48.65365E-03,+318.93216E-03
-48.60365E-03,+505.46482E-03
-48.55365E-03,+495.26381E-03
-48.50365E-03,+546.26884E-03
-48.45365E-03,+598.73115E-03
-48.40365E-03,+700.74120E-03
-48.35365E-03,+724.05778E-03
-48.30365E-03,+713.85678E-03
-48.25365E-03,+594.35929E-03
-48.20365E-03,+573.95728E-03
-48.15365E-03,+480.69095E-03
-48.10365E-03,+350.99246E-03
-48.05365E-03,+187.77638E-03
-48.00365E-03,+183.40452E-03
-47.95365E-03,-3.12814E-03
-47.90365E-03,-75.99246E-03
-47.85365E-03,-145.94221E-03
-47.80365E-03,-128.45477E-03
-47.75365E-03,-226.09296E-03
-47.70365E-03,-230.46482E-03
-47.65365E-03,-253.78140E-03
-47.60365E-03,-202.77638E-03
-47.55365E-03,-156.14321E-03
-47.50365E-03,-24.98744E-03
-47.45365E-03,+56.62060E-03
-47.40365E-03,+75.56533E-03
-47.35365E-03,+215.46482E-03
-47.30365E-03,+298.53015E-03
-47.25365E-03,+342.24874E-03
-47.20365E-03,+425.31407E-03
-47.15365E-03,+495.26381E-03
-47.10365E-03,+435.51507E-03
-47.05365E-03,+579.78643E-03
-47.00365E-03,+528.78140E-03
-46.95365E-03,+471.94723E-03
-46.90365E-03,+439.88693E-03
-46.85365E-03,+444.25879E-03
-46.80365E-03,+336.41959E-03
-46.75365E-03,+211.09296E-03
-46.70365E-03,+136.77136E-03
-46.65365E-03,+179.03266E-03
-46.60365E-03,+34.76131E-03
-46.55365E-03,-39.56030E-03
-46.50365E-03,-67.24874E-03
-46.45365E-03,-124.08291E-03
-46.40365E-03,-170.71608E-03
-46.35365E-03,-141.57035E-03
-46.30365E-03,-94.93718E-03
-46.25365E-03,-16.24372E-03
-46.20365E-03,-57.04774E-03
-46.15365E-03,+28.93216E-03
-46.10365E-03,+62.44975E-03
-46.05365E-03,+98.88191E-03
-46.00365E-03,+183.40452E-03
-45.95365E-03,+183.40452E-03
-45.90365E-03,+304.35929E-03
-45.85365E-03,+313.10301E-03
-45.80365E-03,+416.57035E-03
-45.75365E-03,+420.94221E-03
-45.70365E-03,+429.68593E-03
-45.65365E-03,+337.87688E-03
-45.60365E-03,+406.36934E-03
-45.55365E-03,+383.05276E-03
-45.50365E-03,+308.73115E-03
-45.45365E-03,+244.61055E-03
-45.40365E-03,+215.46482E-03
-45.35365E-03,+95.96734E-03
-45.30365E-03,+103.25377E-03
-45.25365E-03,+111.99749E-03
-45.20365E-03,+79.93719E-03
-45.15365E-03,-48.30402E-03
-45.10365E-03,+20.18844E-03
-45.05365E-03,-11.87186E-03
-45.00365E-03,+9.98744E-03
-44.95365E-03,-52.67588E-03
-44.90365E-03,-33.73116E-03
-44.85365E-03,+66.82161E-03
-44.80365E-03,+26.01759E-03
-44.75365E-03,+126.57035E-03
-44.70365E-03,+205.26382E-03
-44.65365E-03,+228.58040E-03
-44.60365E-03,+196.52010E-03
-44.55365E-03,+225.66583E-03
-44.50365E-03,+332.04774E-03
-44.45365E-03,+323.30402E-03
-44.40365E-03,+289.78643E-03
-44.35365E-03,+281.04271E-03
-44.30365E-03,+359.73618E-03
-44.25365E-03,+244.61055E-03
-44.20365E-03,+244.61055E-03
-44.15365E-03,+248.98241E-03
-44.10365E-03,+181.94723E-03
-44.05365E-03,+122.19849E-03
-44.00365E-03,+71.19347E-03
-43.95365E-03,+47.87688E-03
-43.90365E-03,+28.93216E-03
-43.85365E-03,+90.13819E-03
-43.80365E-03,+42.04774E-03
-43.75365E-03,+18.73116E-03
-43.70365E-03,+9.98744E-03
-43.65365E-03,+24.56030E-03
-43.60365E-03,-43.93216E-03
-43.55365E-03,+15.81658E-03
-43.50365E-03,+103.25377E-03
-43.45365E-03,+66.82161E-03
-43.40365E-03,+179.03266E-03
-43.35365E-03,+225.66583E-03
-43.30365E-03,+136.77136E-03
-43.25365E-03,+228.58040E-03
-43.20365E-03,+168.83166E-03
-43.15365E-03,+251.89698E-03
-43.10365E-03,+168.83166E-03
-43.05365E-03,+221.29397E-03
-43.00365E-03,+289.78643E-03
-42.95365E-03,+221.29397E-03
-42.90365E-03,+276.67085E-03
-42.85365E-03,+225.66583E-03
-42.80365E-03,+145.51507E-03
-42.75365E-03,+128.02764E-03
